dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
1 Before Election,1_before_election,134,হাসের খবর কি দালাল,হাসের খবর কি দালাল,3,0.7323278514448459
1 Before Election,1_before_election,135,বিএনপি ২০০ আসন ক্রস করবেই ফেইল করে ২২৫ জামায়াতে ইসলাম ৭৫ বিএনপি।Loud & Clear,বিএনপি আসন ক্রস করবেই ফেইল করে জামায়াতে ইসলাম বিএনপি loud clear,0,0.5642379913133356
1 Before Election,1_before_election,136,মহা পন্ডিত যে ডাকসুর প্রেডিকশন করলো তাতে তো বিএনপি গো হারা হারল,মহা পন্ডিত যে ডাকসুর প্রেডিকশন করলো তাতে তো বিএনপি গো হারা হারল,4,0.8641423689463602
1 Before Election,1_before_election,137,এই ছাগল তুই মনে করলেই কি আর না করলেই কি তুই ওখানে বসে সারাদেশের জনগণের মনে কি আছে তুই জানোস পাগল ছাগল সব টকশোতে ধরে নিয়ে আসে ভিউ বাড়ানোর জন্য,এই ছাগল তুই মনে করলেই কি আর না করলেই কি তুই ওখানে বসে সারাদেশের জনগণের মনে কি আছে তুই জানোস পাগল ছাগল সব টকশোতে ধরে নিয়ে আসে ভিউ বাড়ানোর জন্য,4,0.9372953621689544
1 Before Election,1_before_election,138,জাহেদ় ভাই সঠিক বলছেন,জাহেদ় ভাই সঠিক বলছেন,3,0.5101315697665304
1 Before Election,1_before_election,139,এদের কে কেন অনুষ্ঠানে আনেন এরা বিএনপি পন্থী,এদের কে কেন অনুষ্ঠানে আনেন এরা বিএনপি পন্থী,2,0.7262862721970884
1 Before Election,1_before_election,140,তোমার মুখের কথা মুখেই থেকে যাবে তোমার ধারণা নাই এসব তেল মারা কথা,তোমার মুখের কথা মুখেই থেকে যাবে তোমার ধারণা নাই এসব তেল মারা কথা,0,0.7409090785393676
1 Before Election,1_before_election,141,আলহামদুলিল্লাহ দাঁড়িপাল্লা,আলহামদুলিল্লাহ দাঁড়িপাল্লা,4,0.39982835296057484
1 Before Election,1_before_election,142,ইনশাআল্লাহ বি এন পি সরকার গঠন করবে,ইনশাআল্লাহ বি এন পি সরকার গঠন করবে,0,0.8838090107003621
1 Before Election,1_before_election,143,উনি এই সমস্ত চিন্তায় বেশি ছিল।,উনি এই সমস্ত চিন্তায় বেশি ছিল,3,0.7992820496890982
1 Before Election,1_before_election,144,তুমি কেন মনে করবা তুমি খাইচো না আরো খাওয়ার অপেক্ষায় আছো না ?,তুমি কেন মনে করবা তুমি খাইচো না আরো খাওয়ার অপেক্ষায় আছো না,4,0.8653906587817252
1 Before Election,1_before_election,145,তুমি কি বুদ্ধিজীবী,তুমি কি বুদ্ধিজীবী,0,0.5999768502295438
1 Before Election,1_before_election,146,ইনশাআল্লাহ,ইনশাআল্লাহ,1,0.5970559561885165
1 Before Election,1_before_election,147,এই লোক সেই লোক না ঢাকা বিশ্ববিদ্যালয় জিতিয়েছিল কোন দলকে যেন,এই লোক সেই লোক না ঢাকা বিশ্ববিদ্যালয় জিতিয়েছিল কোন দলকে যেন,3,0.8650792660169001
1 Before Election,1_before_election,148,জাহিদ ভাইয়ের ধারণা উল্টে যাওয়া অসম্ভব না। সুষ্ঠ সুন্দর শান্তিপূর্ণ নির্বেজাল নিরপেক্ষ নির্বাচন চাই যেই পাশ করুক।,জাহিদ ভাইয়ের ধারণা উল্টে যাওয়া অসম্ভব না সুষ্ঠ সুন্দর শান্তিপূর্ণ নির্বেজাল নিরপেক্ষ নির্বাচন চাই যেই পাশ করুক,0,0.937986267403132
1 Before Election,1_before_election,149,এই পরজীবী ডাকসু নির্বাচনের আগেও এরকম প্রেডিকশন করেছিল,এই পরজীবী ডাকসু নির্বাচনের আগেও এরকম প্রেডিকশন করেছিল,3,0.8391141284764739
1 Before Election,1_before_election,150,আওয়ামীলীগ জামাতকে ভোট দিবে এটা ভাবা দিবা সপ্ন।,আওয়ামীলীগ জামাতকে ভোট দিবে এটা ভাবা দিবা সপ্ন,1,0.6671915209779206
1 Before Election,1_before_election,151,সময় আসতে দেন দেখেন,সময় আসতে দেন দেখেন,2,0.8391343756346276
1 Before Election,1_before_election,152,বরদা কিন্তু এক চামচ বেশি বুঝে,বরদা কিন্তু এক চামচ বেশি বুঝে,3,0.39904081859010865
1 Before Election,1_before_election,153,ওকে চিনেছি দালাল একটা আগে গোঁড়ার খবর নে পরে সিদ্ধান্ত কর,ওকে চিনেছি দালাল একটা আগে গোঁড়ার খবর নে পরে সিদ্ধান্ত কর,3,0.8852736710277654
1 Before Election,1_before_election,154,এই বিশেষজ্ঞর কথা যদি সত্যি না হয় তারে সবাই ডাস্টবিনের মধ্যে ফালাইয়া ময়লা খাওয়াইতে হইবো,এই বিশেষজ্ঞর কথা যদি সত্যি না হয় তারে সবাই ডাস্টবিনের মধ্যে ফালাইয়া ময়লা খাওয়াইতে হইবো,0,0.8852837589000213
1 Before Election,1_before_election,155,"বলদা,, সমিকরন করতে জানেনা",বলদা সমিকরন করতে জানেনা,3,0.7318444438819961
1 Before Election,1_before_election,156,এই বলদ যার পক্ষ নেই সেই হারে,এই বলদ যার পক্ষ নেই সেই হারে,4,0.7323877980547465
1 Before Election,1_before_election,157,সালার কানে কখন যে তাপড়াবো,সালার কানে কখন যে তাপড়াবো,0,0.2
1 Before Election,1_before_election,158,ঠিক বলছেন জামাত দালাল কিনতে পারেনাই। বিএনপি মিডিয়া আর দালালদের এক করতে পারছে তাই ভোটের আগেই বলে দিচছে বিএনপি২০০ বেশি ছিট বাবে।,ঠিক বলছেন জামাত দালাল কিনতে পারেনাই বিএনপি মিডিয়া আর দালালদের এক করতে পারছে তাই ভোটের আগেই বলে দিচছে বিএনপি বেশি ছিট বাবে,3,0.9484791551105543
1 Before Election,1_before_election,159,জামাত জিতে গেলে দেশে মাদকের চোরাচালান বন্ধ হয়ে গেলে এদের কি হবে জামাতের কাছে অনুরোধ তারা যাতে দেশে ফ্রিতে মাদক নিরাময় সেবা দেয় নাহলে এত এত লোকের কি হবে,জামাত জিতে গেলে দেশে মাদকের চোরাচালান বন্ধ হয়ে গেলে এদের কি হবে জামাতের কাছে অনুরোধ তারা যাতে দেশে ফ্রিতে মাদক নিরাময় সেবা দেয় নাহলে এত এত লোকের কি হবে,2,0.9549047043263725
1 Before Election,1_before_election,160,তুই মনে করলে কি না করলে কি আমরা জনগোন মনে করলে হই,তুই মনে করলে কি না করলে কি আমরা জনগোন মনে করলে হই,4,0.8838540086689048
1 Before Election,1_before_election,161,আর কিছু দিন গেলে জাহেদ ১৫০ বলতো।,আর কিছু দিন গেলে জাহেদ বলতো,2,0.7332121945484337
1 Before Election,1_before_election,162,বাংলাদেশের সব ভোটে গ্রেট মাদারবোর্ডে দিব। যার জন্যই তো ভোটকেন্দ্র থেকে ৪০০ মিটার দূরে মোবাইল নেওয়া যাবে না। যদি মোবাইল নেওয়া যায় তাহলে তো টু থার্ড মেজরিটি হবে না,বাংলাদেশের সব ভোটে গ্রেট মাদারবোর্ডে দিব যার জন্যই তো ভোটকেন্দ্র থেকে মিটার দূরে মোবাইল নেওয়া যাবে না যদি মোবাইল নেওয়া যায় তাহলে তো টু থার্ড মেজরিটি হবে না,4,0.9452014353035745
1 Before Election,1_before_election,163,এইবার মুখের কথা কাজে লেগে গেছে,এইবার মুখের কথা কাজে লেগে গেছে,4,0.8364585230269429
1 Before Election,1_before_election,164,কাঁচা পাতা খেয়ে আসছে,কাঁচা পাতা খেয়ে আসছে,3,0.7991291308485012
1 Before Election,1_before_election,165,এই হালা যা বলে সব ভূয়া,এই হালা যা বলে সব ভূয়া,3,0.64472773215029
1 Before Election,1_before_election,166,মনে হয় অনেক খেয়েছে।,মনে হয় অনেক খেয়েছে,3,0.7305586058127866
1 Before Election,1_before_election,167,এই লোক চামচামি করে কিছু একটা করতে হতে চায় বিএনপি সরকারে আসলে,এই লোক চামচামি করে কিছু একটা করতে হতে চায় বিএনপি সরকারে আসলে,2,0.8971104353126506
1 Before Election,1_before_election,168,ইসলাম থাক বা না থাক সেটা বড় ব্যাপার না ব্যাপারটা হচ্ছে তারা সৎ আপনাদের মত অসৎ না সেই জন্যই সেখানে ভোট দেয়া উচিত,ইসলাম থাক বা না থাক সেটা বড় ব্যাপার না ব্যাপারটা হচ্ছে তারা সৎ আপনাদের মত অসৎ না সেই জন্যই সেখানে ভোট দেয়া উচিত,1,0.8476140212166666
1 Before Election,1_before_election,169,ঘেটু জাহিদ এভাবেই কথা বলে আন্দাজে,ঘেটু জাহিদ এভাবেই কথা বলে আন্দাজে,2,0.551429049148138
1 Before Election,1_before_election,170,"বরং আমি তো মনে করি আপনি উল্টা হাইপ তৈরি করার চেষ্টা করছেন যে, বিএনপি ২০০ এর বেশি সিট পাবে।",বরং আমি তো মনে করি আপনি উল্টা হাইপ তৈরি করার চেষ্টা করছেন যে বিএনপি এর বেশি সিট পাবে,0,0.9377277051086745
1 Before Election,1_before_election,171,জাহেদ সাব কথা কেমন যেন গালে বেজে যাচ্ছে।,জাহেদ সাব কথা কেমন যেন গালে বেজে যাচ্ছে,2,0.7993445164605438
1 Before Election,1_before_election,172,"প্রতিহিংসার রাজনীতি বিএনপি করেন না' যে রাজনীতি দল স্বপ্ন দেখছে, জনগণ ঘাটে নিয়ে তরী ডুবানেন।",প্রতিহিংসার রাজনীতি বিএনপি করেন না যে রাজনীতি দল স্বপ্ন দেখছে জনগণ ঘাটে নিয়ে তরী ডুবানেন,3,0.5366706288147715
1 Before Election,1_before_election,173,"দালাল মিডিয়া টাকার কাছে বিক্রি হয়ে গেছে কিন্তু বিএনপির অনুকুলে সবাই সাবধান, এটা প্লানের অংশ, সব মিডিয়াই জামাতের বিরুদ্ধে নিউজ করতাছে।",দালাল মিডিয়া টাকার কাছে বিক্রি হয়ে গেছে কিন্তু বিএনপির অনুকুলে সবাই সাবধান এটা প্লানের অংশ সব মিডিয়াই জামাতের বিরুদ্ধে নিউজ করতাছে,4,0.9367878562606992
1 Before Election,1_before_election,174,বাহ্: বিনা মূলধনে ধনী হওয়ার নিনজা টেকনিক।,বাহ্ বিনা মূলধনে ধনী হওয়ার নিনজা টেকনিক,3,0.733161192708154
1 Before Election,1_before_election,175,কি পরিমান চাটাচাটি শুরু করছে মিডিয়া,কি পরিমান চাটাচাটি শুরু করছে মিডিয়া,2,0.8369809396512073
1 Before Election,1_before_election,176,"ন্যায় ও ইনসাফভিত্তিক সমাজ গঠন করা জরুরি,এই প্রজন্ম অনেক নষ্ট হয়ে গেছে,হে তরুণ , যদি পরবর্তী প্রজন্মেকে ভালো কিছু উপহার দিতে চাও তাহলে তোমার ভোট ভেবে দাও।",ন্যায় ও ইনসাফভিত্তিক সমাজ গঠন করা জরুরি এই প্রজন্ম অনেক নষ্ট হয়ে গেছে হে তরুণ যদি পরবর্তী প্রজন্মেকে ভালো কিছু উপহার দিতে চাও তাহলে তোমার ভোট ভেবে দাও,4,0.9494136912779565
1 Before Election,1_before_election,177,"আসন্ন নির্বাচনে আপনার একটি ভোট কেবল একটি সিল নয়, বরং এটি একটি আগামীর অঙ্গীকার। আমরা ভোট দেবো বাংলাদেশের পক্ষে, আমরা ভোট দেবো জুলাইয়ের বিপ্লবের চেতনাকে ধারণ করে। ইনসাফ ভিত্তিক সমাজ গড়তে সততা আর ঐক্যের কোনো বিকল্প নেই।",আসন্ন নির্বাচনে আপনার একটি ভোট কেবল একটি সিল নয় বরং এটি একটি আগামীর অঙ্গীকার আমরা ভোট দেবো বাংলাদেশের পক্ষে আমরা ভোট দেবো জুলাইয়ের বিপ্লবের চেতনাকে ধারণ করে ইনসাফ ভিত্তিক সমাজ গড়তে সততা আর ঐক্যের কোনো বিকল্প নেই,4,0.3372050983176138
1 Before Election,1_before_election,178,"ধান লাগা, চান্দা উঠা।",ধান লাগা চান্দা উঠা,2,0.5999980575148754
1 Before Election,1_before_election,179,"বার বার প্রমাণিত চাদাবাজ, দুর্নীতিবাজ, লুটপাট, দখলদাদের বয়কট করুন। এদের হাত থেকে দেশকে বাচান।",বার বার প্রমাণিত চাদাবাজ দুর্নীতিবাজ লুটপাট দখলদাদের বয়কট করুন এদের হাত থেকে দেশকে বাচান,1,0.9104736703371263
1 Before Election,1_before_election,180,৬০% বিএনপি প্রার্থী ঋণখেলাপী চোর এদের দায় সাধারণ জনগণ কি নিবে?,বিএনপি প্রার্থী ঋণখেলাপী চোর এদের দায় সাধারণ জনগণ কি নিবে,1,0.8987498739038041
1 Before Election,1_before_election,181,ইনশাআল্লাহ বিএনপি,ইনশাআল্লাহ বিএনপি,1,0.7279051831850503
1 Before Election,1_before_election,182,ইনশাআল্লাহ জয় নিশ্চিত,ইনশাআল্লাহ জয় নিশ্চিত,1,0.7988135292118729
1 Before Election,1_before_election,183,ইনশা আল্লাহ,ইনশা আল্লাহ,0,0.7301536491926771
1 Before Election,1_before_election,184,"নৌকা, ধানের শীষ, লাঙ্গল দেখা শেষ দাঁড়িপাল্লা এবার গড়বে বাংলাদেশ ",নৌকা ধানের শীষ লাঙ্গল দেখা শেষ দাঁড়িপাল্লা এবার গড়বে বাংলাদেশ,1,0.4954636476401891
1 Before Election,1_before_election,185,গণতন্ত্র পক্ষে ধানের শীষে ভোট দিয়ে আমরা গর্বিত,গণতন্ত্র পক্ষে ধানের শীষে ভোট দিয়ে আমরা গর্বিত,4,0.8399986974242148
1 Before Election,1_before_election,186,ভোট দিয়েছি স্যার। ইনশাআল্লাহ আপনি আমাদের দেশের মানুষের প্রত্যাশার প্রধানমন্ত্রী হবেন,ভোট দিয়েছি স্যার ইনশাআল্লাহ আপনি আমাদের দেশের মানুষের প্রত্যাশার প্রধানমন্ত্রী হবেন,4,0.8995113698444572
1 Before Election,1_before_election,187,"একবার মনে হচ্ছে বিএনপি জিতবে, আবার মনে হচ্ছে জামাত জিতবে। আম্লীগের সময় এই টেনশন করতে হতো না, আমরা জানতাম কে জিতবে। আগেই ভালো ছিলাম।",একবার মনে হচ্ছে বিএনপি জিতবে আবার মনে হচ্ছে জামাত জিতবে আম্লীগের সময় এই টেনশন করতে হতো না আমরা জানতাম কে জিতবে আগেই ভালো ছিলাম,4,0.777840943647084
1 Before Election,1_before_election,188,ইনশাআল্লাহ জয় আমাদেরই হবে,ইনশাআল্লাহ জয় আমাদেরই হবে,1,0.7314919380954857
1 Before Election,1_before_election,189,"আমি বললাম, প্রয়োজনে লিখে রাখেন জামায়াত সরকার গঠন করবে। যদি ভোট সুষ্ঠু হয়। ইনশাআল্লাহ",আমি বললাম প্রয়োজনে লিখে রাখেন জামায়াত সরকার গঠন করবে যদি ভোট সুষ্ঠু হয় ইনশাআল্লাহ,0,0.6794777077658916
1 Before Election,1_before_election,190,ভোটের ফলাফল যদি দেরি করে ঘোষণা হয় তাহলে কি জাতি মেনে নেবে কি নেবে না,ভোটের ফলাফল যদি দেরি করে ঘোষণা হয় তাহলে কি জাতি মেনে নেবে কি নেবে না,0,0.9184718179912496
1 Before Election,1_before_election,191,আমাদের এলাকার জামাত পাস হয়েছে দাঁড়িপাল্লা,আমাদের এলাকার জামাত পাস হয়েছে দাঁড়িপাল্লা,0,0.8383819491443487
1 Before Election,1_before_election,192,ইনসাহা আললাহ মাঠে শিবীর বুলেটেট মত কাজ করবে কেউ সাহস করবে না এবার,ইনসাহা আললাহ মাঠে শিবীর বুলেটেট মত কাজ করবে কেউ সাহস করবে না এবার,4,0.5130309444883564
1 Before Election,1_before_election,193,ইনশাআল্লাহ জিতবে,ইনশাআল্লাহ জিতবে,4,0.7309620674315589
1 Before Election,1_before_election,194,নির্বাচন ঘিরে বিএনপি সারা দেশে কি পরিমান অরাজকতা করতেছে সেটা কি আপনার অনুমতিতে?,নির্বাচন ঘিরে বিএনপি সারা দেশে কি পরিমান অরাজকতা করতেছে সেটা কি আপনার অনুমতিতে,2,0.8988187366782386
1 Before Election,1_before_election,195,লন্ডন ফেরত চাই না যাদের নেতা বলে হ্যা ভোট কর্মী বলে না ভোট,লন্ডন ফেরত চাই না যাদের নেতা বলে হ্যা ভোট কর্মী বলে না ভোট,4,0.5006819408256149
1 Before Election,1_before_election,196,আমার বয়সে আমি প্রথম ভোট দিতে চাইছিলাম দিতে পারলাম না অনেক কষ্ট পাইলাম,আমার বয়সে আমি প্রথম ভোট দিতে চাইছিলাম দিতে পারলাম না অনেক কষ্ট পাইলাম,4,0.723341223980339
1 Before Election,1_before_election,197,বিপুল ভোটে ধরনের শীষ,বিপুল ভোটে ধরনের শীষ,0,0.5618508649882388
1 Before Election,1_before_election,198,ইনশাল্লাহ এম এমাপাটি জামায়াত ইসলামী বাংলাদেশ জিন্দাবাদ নারে তাকবীর আল্লাহু আকবার এম এমাপাটি জামায়াত ইসলামী,ইনশাল্লাহ এম এমাপাটি জামায়াত ইসলামী বাংলাদেশ জিন্দাবাদ নারে তাকবীর আল্লাহু আকবার এম এমাপাটি জামায়াত ইসলামী,4,0.9327325482312306
1 Before Election,1_before_election,199,ইনশাআল্লাহ জয় খুব নিকটে,ইনশাআল্লাহ জয় খুব নিকটে,1,0.7314919380954857
1 Before Election,1_before_election,200,অনেক ইচ্ছা ছিল একটা ধানের শীষে ভোট দিব,অনেক ইচ্ছা ছিল একটা ধানের শীষে ভোট দিব,4,0.8399979805391123
1 Before Election,1_before_election,201,তরুণ্যের প্রথম ভোট ধানের শীষের পক্ষে হোক।,তরুণ্যের প্রথম ভোট ধানের শীষের পক্ষে হোক,4,0.885583884442098
1 Before Election,1_before_election,202,জয় বাংলা_জিতবে এইবার ধানের শীষ_দাঁড়িপাল্লায় ভোট দিস,জয় বাংলা জিতবে এইবার ধানের শীষ দাঁড়িপাল্লায় ভোট দিস,4,0.910922186286291
1 Before Election,1_before_election,203,যৌবন এর প্রথম ভোট ইসলামী কেন দলের দিবে ইনশাআল্লাহ,যৌবন এর প্রথম ভোট ইসলামী কেন দলের দিবে ইনশাআল্লাহ,4,0.8849661782415135
1 Before Election,1_before_election,204,৭০% বললেও এটা সামনের কয়েক সপ্তাহে ৮০% হয়ে যাবে।,বললেও এটা সামনের কয়েক সপ্তাহে হয়ে যাবে,4,0.8387891238618675
1 Before Election,1_before_election,205,ধানের শীষের ভোটার যারা জয়ের মালা পর্বে তারা ধানের শীর্ষে ভোটার যারা করবে তারা,ধানের শীষের ভোটার যারা জয়ের মালা পর্বে তারা ধানের শীর্ষে ভোটার যারা করবে তারা,4,0.9109156931347888
1 Before Election,1_before_election,206,তাহলে আর বিনাকরণে ভোট করার দরকার কি?,তাহলে আর বিনাকরণে ভোট করার দরকার কি,1,0.6243210875742928
1 Before Election,1_before_election,207,ইনশাআল্লাহ দাঁড়িপাল্লার বিজয়ী হবে,ইনশাআল্লাহ দাঁড়িপাল্লার বিজয়ী হবে,1,0.7978742356541544
1 Before Election,1_before_election,208,ইনশাআল্লাহ বিএনপি সরকার গঠন করবে,ইনশাআল্লাহ বিএনপি সরকার গঠন করবে,0,0.834517612276215
1 Before Election,1_before_election,209,নৌকা আর ধানের শীষ দুই সাপের একই বিষ,নৌকা আর ধানের শীষ দুই সাপের একই বিষ,1,0.5327031859718107
1 Before Election,1_before_election,210,"জামায়াতে ইসলাম,ছাত্র শিবির সরকারের দায়িত্ব পেলে ইনশাল্লাহ দাঁড়িপাল্লা সব দুর্নীতি জিরো টলারেন্স করবে।",জামায়াতে ইসলাম ছাত্র শিবির সরকারের দায়িত্ব পেলে ইনশাল্লাহ দাঁড়িপাল্লা সব দুর্নীতি জিরো টলারেন্স করবে,0,0.9184089900481108
1 Before Election,1_before_election,211,রিপোর্টের ভেতরে খাম্বার কথা দেখে আরও গর্ব অনুভব করলাম। খাম্বার খ্যাতি বিশ্বজুড়ে ছড়িয়ে গেছে। আলহামদুলিল্লাহ। জিতবে এবার ধানের শীষ,রিপোর্টের ভেতরে খাম্বার কথা দেখে আরও গর্ব অনুভব করলাম খাম্বার খ্যাতি বিশ্বজুড়ে ছড়িয়ে গেছে আলহামদুলিল্লাহ জিতবে এবার ধানের শীষ,4,0.9270356158907118
1 Before Election,1_before_election,212,প্ল্যান প্ল্যান কইরা লাগাইলি তো মারামারি খুনাখুনি জাতি প্ল্যান দেখতাছে লগে ভবিষ্যৎও দেখতেছে,প্ল্যান প্ল্যান কইরা লাগাইলি তো মারামারি খুনাখুনি জাতি প্ল্যান দেখতাছে লগে ভবিষ্যৎও দেখতেছে,3,0.8396491701802579
1 Before Election,1_before_election,213,টাইম তারেক রহমান কে খাম্বা মেনশন করলো কেন,টাইম তারেক রহমান কে খাম্বা মেনশন করলো কেন,0,0.6697705659505134
1 Before Election,1_before_election,214,"তারেকের অনেক গুণ, ইলেকশনে মানুষ খু' ন",তারেকের অনেক গুণ ইলেকশনে মানুষ খু ন,4,0.866165413495874
1 Before Election,1_before_election,215,সন্ত্রাসী তারেকের বিচার চাই,সন্ত্রাসী তারেকের বিচার চাই,3,0.44716441353858083
1 Before Election,1_before_election,216,খাম্বা বলে কি বুঝাইলো রে ভাই ওইটা যে বল্লি না,খাম্বা বলে কি বুঝাইলো রে ভাই ওইটা যে বল্লি না,3,0.5093818937087616
1 Before Election,1_before_election,217,"খাম্বা, ‌,,,, ‌,,,,,,,,,,,,,,, আমার লিটার। দুরনিতিতে তিন বারের চেম্পিয়ন",খাম্বা আমার লিটার দুরনিতিতে তিন বারের চেম্পিয়ন,3,0.3996254415886072
1 Before Election,1_before_election,218,"একদা এক বালক স্বপ্নে নায়িকা কে নিয়ে স্বপ্ন দেখেছে, সকালে উঠে দেখে তার স্বপ্নদোষ হয়েছে। এই স্বপ্নদোষের কারণ কি নায়িকার নাকি ছেলেটার। BNP ও ঐরকম স্বপ্নদোষের স্বপ্ন দেখছে।",একদা এক বালক স্বপ্নে নায়িকা কে নিয়ে স্বপ্ন দেখেছে সকালে উঠে দেখে তার স্বপ্নদোষ হয়েছে এই স্বপ্নদোষের কারণ কি নায়িকার নাকি ছেলেটার bnp ও ঐরকম স্বপ্নদোষের স্বপ্ন দেখছে,2,0.9194242795930812
1 Before Election,1_before_election,219,"ভাই সিরিয়াসলি এটা শেয়ার দিয়েছে। নিচের দিকে তারেক রহমানকে নিয়ে যে পরিমাণ বাজে মন্তব্য করেছেন তারপরও এটা শেয়ার দিল। অন্তত একটু ইংরেজি ট্রান্সলেট করা শেখো ,কারা চালায় এসব পেজ। তারেক রহমানের অতীতের অপকর্ম নিয়ে লিখেছে এই নিউজ চ্যানেলটা তারা আবার এটা শেয়ার দিয়েছে।",ভাই সিরিয়াসলি এটা শেয়ার দিয়েছে নিচের দিকে তারেক রহমানকে নিয়ে যে পরিমাণ বাজে মন্তব্য করেছেন তারপরও এটা শেয়ার দিল অন্তত একটু ইংরেজি ট্রান্সলেট করা শেখো কারা চালায় এসব পেজ তারেক রহমানের অতীতের অপকর্ম নিয়ে লিখেছে এই নিউজ চ্যানেলটা তারা আবার এটা শেয়ার দিয়েছে,2,0.37144928863515086
1 Before Election,1_before_election,220,"লাখো কণ্ঠ, এক স্বপ্ন—ন্যায়ভিত্তিক বাংলাদেশ। ❝ভোট দিবো কিসে— ধানের শীষে।❞",লাখো কণ্ঠ এক স্বপ্ন ন্যায়ভিত্তিক বাংলাদেশ ভোট দিবো কিসে ধানের শীষে,4,0.8993082605356585
1 Before Election,1_before_election,221,"বিএনপি হেরে গেলে হেরে যাবে বাংলাদেশ ❤️প্রজন্ম থেকে প্রজন্ম ধানের শীষ থাকবে🤲 দলে দলে যোগ দিন ধানের শীষে ভোট দিন

",বিএনপি হেরে গেলে হেরে যাবে বাংলাদেশ প্রজন্ম থেকে প্রজন্ম ধানের শীষ থাকবে দলে দলে যোগ দিন ধানের শীষে ভোট দিন,4,0.5644750880371189
1 Before Election,1_before_election,222,আপনারা আগে বলেছেন জামায়াতে ইসলামী ৫ % আর এখন জরিপে আসছে ১৯ % এইভাবে বারতে থাকলে ইনশাআল্লাহ জামায়াত ইসলামি ১০০% হতে বেশি দিন লাগবে না।,আপনারা আগে বলেছেন জামায়াতে ইসলামী আর এখন জরিপে আসছে এইভাবে বারতে থাকলে ইনশাআল্লাহ জামায়াত ইসলামি হতে বেশি দিন লাগবে না,3,0.5722864813816104
1 Before Election,1_before_election,223,টাইম ম্যাগাজিন লিডারভকে খাম্বা বল্ল কেন বুঝলাম্না,টাইম ম্যাগাজিন লিডারভকে খাম্বা বল্ল কেন বুঝলাম্না,0,0.7996769670124214
1 Before Election,1_before_election,224,লেতা কি হরবেন মনে হয়। চিন্তায় কি বিচি কান্দে না কি।,লেতা কি হরবেন মনে হয় চিন্তায় কি বিচি কান্দে না কি,4,0.7983610324862263
1 Before Election,1_before_election,225,সকল জনগণের সমর্থন নিয়ে জনাব তারেক রহমান এগিয়ে যাবে ।সকল ষড়যন্ত্র চক্রান্ত প্রতিহত করে বিএনপি সফলতায় পৌঁছাবে। ধানের শীষ মার্কা জিন্দাবাদ। ইনশাল্লাহ।,সকল জনগণের সমর্থন নিয়ে জনাব তারেক রহমান এগিয়ে যাবে সকল ষড়যন্ত্র চক্রান্ত প্রতিহত করে বিএনপি সফলতায় পৌঁছাবে ধানের শীষ মার্কা জিন্দাবাদ ইনশাল্লাহ,4,0.9576205847398227
1 Before Election,1_before_election,226,"চাঁদাবাজি, টেন্ডারবাজি, দুর্নীতি ও মাদকমুক্ত বাংলাদেশ গড়তে জনগণের আস্থার শীর্ষে ধানের শীষ। আপনিও আপনার মূল্যবান ভোট প্রদানের মাধ্যমে ধানের শীষ কে শক্তিশালী করুন।",চাঁদাবাজি টেন্ডারবাজি দুর্নীতি ও মাদকমুক্ত বাংলাদেশ গড়তে জনগণের আস্থার শীর্ষে ধানের শীষ আপনিও আপনার মূল্যবান ভোট প্রদানের মাধ্যমে ধানের শীষ কে শক্তিশালী করুন,4,0.9427056909015268
1 Before Election,1_before_election,227,"নেতা করে খাম্বা চুরি, কর্মি মারে গলায় ছুরি।",নেতা করে খাম্বা চুরি কর্মি মারে গলায় ছুরি,1,0.6865892898933976
1 Before Election,1_before_election,228,"জেগেছে জনতা, বেঁধেছে জোট ধানের শীষে দিবে ভোট।।
",জেগেছে জনতা বেঁধেছে জোট ধানের শীষে দিবে ভোট,4,0.8853399199442721
1 Before Election,1_before_election,229,বেটা ভন্ড চাঁদা বাজদের বয়কট,বেটা ভন্ড চাঁদা বাজদের বয়কট,2,0.6395521857902046
1 Before Election,1_before_election,230,ধানের শীষ জিন্দাবাদ,ধানের শীষ জিন্দাবাদ,4,0.7997362159159003
1 Before Election,1_before_election,231,খাম্বা তারেক বলছে সেটাও বলো,খাম্বা তারেক বলছে সেটাও বলো,0,0.8660906939733282
1 Before Election,1_before_election,232,টাইম ম্যাগাজিন খাম্বা না লিখে ইলেকট্রিক পুল লিখলেও পারত,টাইম ম্যাগাজিন খাম্বা না লিখে ইলেকট্রিক পুল লিখলেও পারত,0,0.8398151143363003
1 Before Election,1_before_election,233,ফ্যামিলি কার্ডের পাশাপাশি একটা কাফন কার্ড ও দিয়েন,ফ্যামিলি কার্ডের পাশাপাশি একটা কাফন কার্ড ও দিয়েন,1,0.865893352908361
1 Before Election,1_before_election,234,"বিম্পি এভাবেই অনলাইনে জিতে। সারা দেশে চাঁদাবাজি খুনখারাপি, লীগের মতো ডায়লগ মেরে বলে যে তারা নাকি জিতবে। বারো তারিখ পর্যন্ত অপেক্ষা করো তখন ফলাফল দেখবা",বিম্পি এভাবেই অনলাইনে জিতে সারা দেশে চাঁদাবাজি খুনখারাপি লীগের মতো ডায়লগ মেরে বলে যে তারা নাকি জিতবে বারো তারিখ পর্যন্ত অপেক্ষা করো তখন ফলাফল দেখবা,4,0.6571171881651677
