dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
After Forming Government,after_forming_government,207,ওরা তো ভারতীয় B টিম,ওরা তো ভারতীয় b টিম,2,0.5991237999305173
After Forming Government,after_forming_government,208,ঠিক আছে,ঠিক আছে,0,0.5991110692713397
After Forming Government,after_forming_government,209,"আহারে আমাদের নুনুস কতো কষ্ট কইরা বিম্পিরে জিতাইছে, এখন বিম্পিই পল্টি মারে",আহারে আমাদের নুনুস কতো কষ্ট কইরা বিম্পিরে জিতাইছে এখন বিম্পিই পল্টি মারে,2,0.4598734343238243
After Forming Government,after_forming_government,210,"তারেকের শপথে জুলাই সনদ বাতিল, ফিরছে স্বৈরতন্ত্র | July charter cancelled, Jamaat Amir grieving",তারেকের শপথে জুলাই সনদ বাতিল ফিরছে স্বৈরতন্ত্র july charter cancelled jamaat amir grieving,0,0.86220803495774
After Forming Government,after_forming_government,212,জনগনের সাথে গাদ্দারি,জনগনের সাথে গাদ্দারি,3,0.7313393834388031
After Forming Government,after_forming_government,213,জুলাই হইলো। আমাদের শত শত অরাজনৈতিক ভাই বোন জীবন দিলো।,জুলাই হইলো আমাদের শত শত অরাজনৈতিক ভাই বোন জীবন দিলো,1,0.8631986153121869
After Forming Government,after_forming_government,214,যারা রাজনীতি করতো তাদের লক্ষ্য ছিল রাজনৈতিক পটপরিবর্তন। কিন্তু এই অরাজনৈতিক ভাই বোনেদের একমাত্র উদ্দেশ্য ছিল দেশ ও মানুষ।,যারা রাজনীতি করতো তাদের লক্ষ্য ছিল রাজনৈতিক পটপরিবর্তন কিন্তু এই অরাজনৈতিক ভাই বোনেদের একমাত্র উদ্দেশ্য ছিল দেশ ও মানুষ,2,0.9189359467268547
After Forming Government,after_forming_government,215,তাদের রক্তের উপর দিয়ে নির্বাচন হইলো। বিদেশ ফেরতরা,তাদের রক্তের উপর দিয়ে নির্বাচন হইলো বিদেশ ফেরতরা,0,0.8366692739957824
After Forming Government,after_forming_government,216,ক্ষমতায় বসলো। ক্ষমতায় বসার আগেই তারা সেই শহিদদের ছুড়ে ফেলে দিলো।,ক্ষমতায় বসলো ক্ষমতায় বসার আগেই তারা সেই শহিদদের ছুড়ে ফেলে দিলো,4,0.8846651666036639
After Forming Government,after_forming_government,217,দেশে আবার ক্রান্তিকাল এলে লেজগুটিয়ে বিদেশ পালাবে। কেউ গর্তে লুকাবে। কিন্তু আমাদেরই আবার রাজপথে নামা লাগবে। এই ক্রান্তিকাল আসার আগেই ঠ্যাকান। শহিদদের সাথে এই না ইনসাফি করতে দিয়েন না।,দেশে আবার ক্রান্তিকাল এলে লেজগুটিয়ে বিদেশ পালাবে কেউ গর্তে লুকাবে কিন্তু আমাদেরই আবার রাজপথে নামা লাগবে এই ক্রান্তিকাল আসার আগেই ঠ্যাকান শহিদদের সাথে এই না ইনসাফি করতে দিয়েন না,3,0.9318801448730875
After Forming Government,after_forming_government,218,"বিএনপির সিদ্ধান্ত সঠিক, কারন",বিএনপির সিদ্ধান্ত সঠিক কারন,1,0.8391079046537607
After Forming Government,after_forming_government,219,না ভোটের সংখ্যা ও ভোটে অনুপস্থিত ভোটার সংখ্যা একত্রিত করলে না ভোটের % বেশি হচ্ছে সুতরাং গনভোটে হ্যাঁ জয়ী হয় নাই।,না ভোটের সংখ্যা ও ভোটে অনুপস্থিত ভোটার সংখ্যা একত্রিত করলে না ভোটের বেশি হচ্ছে সুতরাং গনভোটে হ্যাঁ জয়ী হয় নাই,4,0.5897223167788674
After Forming Government,after_forming_government,220,"২-৩ মাস পাবলিক দেখবে,,,,তার পরে খেলা দেখাবে।",মাস পাবলিক দেখবে তার পরে খেলা দেখাবে,2,0.6352220662973171
After Forming Government,after_forming_government,221,"জনগণের মতামতকে প্রাধান্য না দিয়ে বেআইনি পদ্ধতিতে কর্মকাণ্ড পরিচালনা করার নাম কি গণতন্ত্র আইনের প্রয়োগ সকলের জন্য সমানভাবে যদি কাজ না করে তবে সেই ব্যাবস্থাপনা জনগণের সাথে প্রতারণার সমতূল্য। যে সকল কার্যক্রম জন-নিরাপত্তা, ন্যায় ভিত্তিক আইনের শাষন প্রতিষ্ঠার ক্ষেত্রে এবং বাংলাদেশের স্বাধীনতা-সার্বোভৌমত্বের জন্য বড় ধরনের হুমকি তা থেকে বাংলাদেশের স্বাধীনতা-সার্বোভৌমত্ব রক্ষা এবং জননিরাপত্তা নিশ্চিত করতে সকল বিষয়ে কার্যকর আইনানুগ ভূমিকা দেখতে চায় বাংলাদেশের জনগণ।",জনগণের মতামতকে প্রাধান্য না দিয়ে বেআইনি পদ্ধতিতে কর্মকাণ্ড পরিচালনা করার নাম কি গণতন্ত্র আইনের প্রয়োগ সকলের জন্য সমানভাবে যদি কাজ না করে তবে সেই ব্যাবস্থাপনা জনগণের সাথে প্রতারণার সমতূল্য যে সকল কার্যক্রম জন নিরাপত্তা ন্যায় ভিত্তিক আইনের শাষন প্রতিষ্ঠার ক্ষেত্রে এবং বাংলাদেশের স্বাধীনতা সার্বোভৌমত্বের জন্য বড় ধরনের হুমকি তা থেকে বাংলাদেশের স্বাধীনতা সার্বোভৌমত্ব রক্ষা এবং জননিরাপত্তা নিশ্চিত করতে সকল বিষয়ে কার্যকর আইনানুগ ভূমিকা দেখতে চায় বাংলাদেশের জনগণ,2,0.9750426276557306
After Forming Government,after_forming_government,222,"হায়রে মানুষ এতো বেইমান হয় কেমনে? জুলাইতে যদি আমার ভাই বোনেরা না মরতো তাহলে ওরা আজকে কোথায় থাকতো? আল্লাহ তাদের সন্মান দিছে কিন্তু তারা যদি জুলাইয়ের সাথে বেইমানি করে, সেই আল্লাহই তাদের সন্মান নিয়ে নিবে। আল্লাহ নিশ্চয়ই ন্যায় বিচারক।",হায়রে মানুষ এতো বেইমান হয় কেমনে জুলাইতে যদি আমার ভাই বোনেরা না মরতো তাহলে ওরা আজকে কোথায় থাকতো আল্লাহ তাদের সন্মান দিছে কিন্তু তারা যদি জুলাইয়ের সাথে বেইমানি করে সেই আল্লাহই তাদের সন্মান নিয়ে নিবে আল্লাহ নিশ্চয়ই ন্যায় বিচারক,2,0.9614947460999803
After Forming Government,after_forming_government,223,"তাহলেতো আমরা সকলে মিথ্যাবাদী রুপান্তর হলাম,মদিনার ইসলাম পালিয়ে গেলো!!",তাহলেতো আমরা সকলে মিথ্যাবাদী রুপান্তর হলাম মদিনার ইসলাম পালিয়ে গেলো,4,0.5462864315927185
After Forming Government,after_forming_government,224,এই মুনাফেকি করবে বলেই সংসদ নির্বাচনের আগে তারা গণভোট চাই নাই। তারা যে বাংলাদেশের ১৮ কোটি মানুষের সাথে মুনাফেকি করলো এখন কি হবে? নেতা বলে হ্যাঁ ভোট দিতে আর পাতিরা প্রচার করেছিল না ভোট দিতে। আগামী পাঁচ বছর এরকম হাজার ও নাটক দেখতে হবে আমাদের! লজ্জা হয় !,এই মুনাফেকি করবে বলেই সংসদ নির্বাচনের আগে তারা গণভোট চাই নাই তারা যে বাংলাদেশের কোটি মানুষের সাথে মুনাফেকি করলো এখন কি হবে নেতা বলে হ্যাঁ ভোট দিতে আর পাতিরা প্রচার করেছিল না ভোট দিতে আগামী পাঁচ বছর এরকম হাজার ও নাটক দেখতে হবে আমাদের লজ্জা হয়,4,0.5895785882928395
After Forming Government,after_forming_government,225,সংস্কার করলেত আর দুরনিতি করতে না তাই,সংস্কার করলেত আর দুরনিতি করতে না তাই,4,0.7316780283863632
After Forming Government,after_forming_government,226,পল্টি মারার প্রথম ধাপ শুরু করলো বাঙালি কে এটা খাওবে তারা,পল্টি মারার প্রথম ধাপ শুরু করলো বাঙালি কে এটা খাওবে তারা,2,0.4810835657958901
After Forming Government,after_forming_government,227,মাএ তো শুরু,মাএ তো শুরু,2,0.7333278063647088
After Forming Government,after_forming_government,228,খেলা কেবল শুরু,খেলা কেবল শুরু,2,0.7999978783925525
After Forming Government,after_forming_government,229,প্রস্তুত থাকো সবাই,প্রস্তুত থাকো সবাই,0,0.7305683881634468
After Forming Government,after_forming_government,230,কারা জানি বলছিলো এই সংস্কারের ডাক সর্ব প্রথম বিএনপিই দিছিলো তারা কই??,কারা জানি বলছিলো এই সংস্কারের ডাক সর্ব প্রথম বিএনপিই দিছিলো তারা কই,1,0.8843504085782044
After Forming Government,after_forming_government,231,এই জীবনে আর এই দেশে ভালো মানুষ প্রধানমন্ত্রী হবে না,এই জীবনে আর এই দেশে ভালো মানুষ প্রধানমন্ত্রী হবে না,1,0.8641919244812292
After Forming Government,after_forming_government,232,তাই এ দেশের রাজনীতি থেকে সবাই দূরে থাকুন,তাই এ দেশের রাজনীতি থেকে সবাই দূরে থাকুন,2,0.8374459676274147
After Forming Government,after_forming_government,233,সবেত শুরু আগে দেকেন কি হয়,সবেত শুরু আগে দেকেন কি হয়,2,0.5999991643996962
After Forming Government,after_forming_government,234,শুরুতেই ঘাপলা।ভবিষ্যতে কি হবে বুঝেন এখন।,শুরুতেই ঘাপলা ভবিষ্যতে কি হবে বুঝেন এখন,1,0.3999936171044092
After Forming Government,after_forming_government,235,সমস্যা নাই কিছুদিন পর মারা খাবে,সমস্যা নাই কিছুদিন পর মারা খাবে,4,0.5431196827125536
After Forming Government,after_forming_government,236,এদের উপর ভরসা করা বকামি ছাড়া কিছুই না,এদের উপর ভরসা করা বকামি ছাড়া কিছুই না,1,0.5496907037238582
After Forming Government,after_forming_government,237,যাদের লক্ষ্য উদ্দেশ্য চুরি করা তারা কখনো শপথ নিবে না।,যাদের লক্ষ্য উদ্দেশ্য চুরি করা তারা কখনো শপথ নিবে না,2,0.6065006353421432
After Forming Government,after_forming_government,238,সবচাইতে বড় গাদ্দারী,সবচাইতে বড় গাদ্দারী,0,0.7307916419800387
After Forming Government,after_forming_government,239,একবার ১২ দিন ক্ষমতায় ছিল। ভুলে না গেলেই হলো।,একবার দিন ক্ষমতায় ছিল ভুলে না গেলেই হলো,2,0.4766060701874156
After Forming Government,after_forming_government,240,যেই জিনিস এখনও আইনগতভাবে গঠিত হয় নাই তার শপথ কিভাবে নিবে? উনারা লজিক্যাল। আগে সংসদে বিল পাশ হবে তারপর সংবিধান সংস্কার পরিষদের শপথ গ্রহণ হবে।,যেই জিনিস এখনও আইনগতভাবে গঠিত হয় নাই তার শপথ কিভাবে নিবে উনারা লজিক্যাল আগে সংসদে বিল পাশ হবে তারপর সংবিধান সংস্কার পরিষদের শপথ গ্রহণ হবে,4,0.9462115242081915
After Forming Government,after_forming_government,241,ভারতপন্থী,ভারতপন্থী,0,0.2
After Forming Government,after_forming_government,242,তারমানে শেখ হাসিনা এখনো প্রধানমন্ত্রী,তারমানে শেখ হাসিনা এখনো প্রধানমন্ত্রী,4,0.8395866999044324
After Forming Government,after_forming_government,243,তাহলে ওই আইনে যে মৃত্যুদণ্ডপ্রাপ্ত কি হবে,তাহলে ওই আইনে যে মৃত্যুদণ্ডপ্রাপ্ত কি হবে,4,0.7321819485299917
After Forming Government,after_forming_government,244,আওয়ামী লীলা এবং বিএনপির মধ্যে চারিত্রিক দিক থেকে কোন পার্থক্য নাই।,আওয়ামী লীলা এবং বিএনপির মধ্যে চারিত্রিক দিক থেকে কোন পার্থক্য নাই,4,0.865372068598117
After Forming Government,after_forming_government,245,এ জন্যই গণভোট আগে প্রয়োজন ছিল।,এ জন্যই গণভোট আগে প্রয়োজন ছিল,4,0.7991285487988034
After Forming Government,after_forming_government,246,জুলাই ব্যবহার করে ক্ষমতায় যাওয়া শেষ। এখন আর শহীদের আকাঙ্ক্ষা দিয়ে কি হবে? সংস্কার দিয়ে কি হবে?,জুলাই ব্যবহার করে ক্ষমতায় যাওয়া শেষ এখন আর শহীদের আকাঙ্ক্ষা দিয়ে কি হবে সংস্কার দিয়ে কি হবে,4,0.9108820047427655
After Forming Government,after_forming_government,247,‘সংবিধান সংস্কার পরিষদ’-এর সদস্য হিসেবে শপথ গ্রহণ বিলম্বিত করার সিদ্ধান্ত স্পষ্টতই সেই জনআকাঙ্ক্ষার সঙ্গে অসামঞ্জস্যপূর্ণ একটি বার্তা দিচ্ছে।,সংবিধান সংস্কার পরিষদ এর সদস্য হিসেবে শপথ গ্রহণ বিলম্বিত করার সিদ্ধান্ত স্পষ্টতই সেই জনআকাঙ্ক্ষার সঙ্গে অসামঞ্জস্যপূর্ণ একটি বার্তা দিচ্ছে,4,0.9260139522312288
After Forming Government,after_forming_government,248,"আমরা তাই পেয়েছি, যা আমরা চেয়েছিলাম",আমরা তাই পেয়েছি যা আমরা চেয়েছিলাম,1,0.5989531388827112
After Forming Government,after_forming_government,249,"জাশি হ্যাঁ ভোটে জয়ী হয়েছে,তাই সংবিধান পরিবর্তন করা হবে না। জয় বাংলা জয় বঙ্গবন্ধু",জাশি হ্যাঁ ভোটে জয়ী হয়েছে তাই সংবিধান পরিবর্তন করা হবে না জয় বাংলা জয় বঙ্গবন্ধু,4,0.9103364150017265
After Forming Government,after_forming_government,250,বাংলাদেশ জিন্দাবাদ,বাংলাদেশ জিন্দাবাদ,1,0.7321297872241824
After Forming Government,after_forming_government,251,"সকল আপডেট সবার আগে পেতে,",সকল আপডেট সবার আগে পেতে,3,0.7327492462248892
After Forming Government,after_forming_government,252,আমাদের পেইজটি ফলো দিয়ে রাখেন,আমাদের পেইজটি ফলো দিয়ে রাখেন,0,0.7331831952407581
After Forming Government,after_forming_government,253,Gen Z Newsroom,gen z newsroom,0,0.2
After Forming Government,after_forming_government,254,নৌকা আগেরটাই শুধু মাঝি পরিবর্তন,নৌকা আগেরটাই শুধু মাঝি পরিবর্তন,1,0.3998801031160656
After Forming Government,after_forming_government,255,খেলা লেগে গেছে,খেলা লেগে গেছে,2,0.5999943563090282
After Forming Government,after_forming_government,256,সঠিক সিদ্ধান্ত,সঠিক সিদ্ধান্ত,1,0.7332125041148891
After Forming Government,after_forming_government,257,স্বাধীনতা বিরোধী পরিষদে শপথ না নিয়েই ভালো।,স্বাধীনতা বিরোধী পরিষদে শপথ না নিয়েই ভালো,2,0.5321449170042429
After Forming Government,after_forming_government,258,বিএনপি পড়তে আর কয়দিন,বিএনপি পড়তে আর কয়দিন,1,0.7270141528893402
After Forming Government,after_forming_government,259,জুলাই মারানিদের কি হবে এখন,জুলাই মারানিদের কি হবে এখন,4,0.594535280226526
After Forming Government,after_forming_government,260,এদের পতন ও খুব কাছাকাছি,এদের পতন ও খুব কাছাকাছি,4,0.5996321861675844
After Forming Government,after_forming_government,261,গণতন্ত্রতা এখনো শেখ হাসিনা প্রধানমন্ত্রী আছে তাহলে নতুন করে তারেক রহমান কিভাবে প্রধানমন্ত্রী হয়,গণতন্ত্রতা এখনো শেখ হাসিনা প্রধানমন্ত্রী আছে তাহলে নতুন করে তারেক রহমান কিভাবে প্রধানমন্ত্রী হয়,4,0.639829214370423
After Forming Government,after_forming_government,262,সংস্কার চায় না বি এন পি এদের জন্য আওয়ামী লীগ ঠিক ছিলো।,সংস্কার চায় না বি এন পি এদের জন্য আওয়ামী লীগ ঠিক ছিলো,4,0.5747027616745418
After Forming Government,after_forming_government,263,অকৃতজ্ঞ বি এন পি যাদের রক্তে এই পরযন্ত আসলো তা এখনই অশিকার করতেছে,অকৃতজ্ঞ বি এন পি যাদের রক্তে এই পরযন্ত আসলো তা এখনই অশিকার করতেছে,4,0.6494006307066565
After Forming Government,after_forming_government,264,শুরু হয়ে গেছে তাইলে,শুরু হয়ে গেছে তাইলে,2,0.7326073895747877
After Forming Government,after_forming_government,265,তাহলে ২০২৬ এর নির্বাচন কি সংবিধানে আছে??,তাহলে এর নির্বাচন কি সংবিধানে আছে,4,0.7993527036991338
After Forming Government,after_forming_government,266,যারা তাদের সংসদে যাওয়ার ব্যবস্থা করে দিয়েছে আল্লাহ তাদের বিচার করুক,যারা তাদের সংসদে যাওয়ার ব্যবস্থা করে দিয়েছে আল্লাহ তাদের বিচার করুক,2,0.909312646009577
After Forming Government,after_forming_government,267,Somporko bodle gelo akti poloke July aro akta dekbo bole Mone hocche....ato Manus ar rokter upor diye gaddari,somporko bodle gelo akti poloke july aro akta dekbo bole mone hocche ato manus ar rokter upor diye gaddari,3,0.9191329596224034
After Forming Government,after_forming_government,268,Ara sobi holo Allah taler gojob.,ara sobi holo allah taler gojob,1,0.5999884923275045
After Forming Government,after_forming_government,269,এটাই ১৯৭১ এর চেতনা,এটাই এর চেতনা,4,0.7325772250481379
After Forming Government,after_forming_government,270,"১১ দলীয় জোট যে শপথ গ্রহণ করতেছে না, সেটা প্রকাশ করতে কি কষ্ট হয় ছাটুকারিতা এখনই শুরু",দলীয় জোট যে শপথ গ্রহণ করতেছে না সেটা প্রকাশ করতে কি কষ্ট হয় ছাটুকারিতা এখনই শুরু,2,0.7295603766769694
After Forming Government,after_forming_government,271,ঐযে বলা হইছিলোনা প্রবাত টা,ঐযে বলা হইছিলোনা প্রবাত টা,3,0.7304096017539315
After Forming Government,after_forming_government,272,নৌকা আর ধানের শীষ দুনো সাপের একই বিষ,নৌকা আর ধানের শীষ দুনো সাপের একই বিষ,1,0.8397935625007031
After Forming Government,after_forming_government,273,জাতি অসতে আসতে সব নিজে থেকেই বুজতে পারবে।,জাতি অসতে আসতে সব নিজে থেকেই বুজতে পারবে,3,0.6649239508291185
After Forming Government,after_forming_government,274,সংবিধান অনুযায়ী শেখ হাসিনা এখনো প্রধানমন্ত্রী।,সংবিধান অনুযায়ী শেখ হাসিনা এখনো প্রধানমন্ত্রী,4,0.8855270249937897
After Forming Government,after_forming_government,275,আপনারা শপথ নেন কেমনে??,আপনারা শপথ নেন কেমনে,4,0.5612943180858321
After Forming Government,after_forming_government,276,তারা সবেমাত্র তাদের চরিত্র প্রকাশ করতে শুরু করেছে।,তারা সবেমাত্র তাদের চরিত্র প্রকাশ করতে শুরু করেছে,2,0.8393891091660386
After Forming Government,after_forming_government,277,Thiki asee..,thiki asee,0,0.2
After Forming Government,after_forming_government,278,তাহলে দেশের সাধারণ জনগণ বুঝতে পারবে তারা দেশের কিরকম ভালো চায় ।,তাহলে দেশের সাধারণ জনগণ বুঝতে পারবে তারা দেশের কিরকম ভালো চায়,2,0.6484702219138294
After Forming Government,after_forming_government,279,Kankirpula ra,kankirpula ra,0,0.2
After Forming Government,after_forming_government,280,দেশটা কোন পর্যায়ে যে যায়?,দেশটা কোন পর্যায়ে যে যায়,3,0.7961512855794195
After Forming Government,after_forming_government,281,নিজের গুয়া নিজে মারতাছে,নিজের গুয়া নিজে মারতাছে,3,0.7332255469708495
After Forming Government,after_forming_government,282,এটা নিঃসন্দেহে জাতির আকাঙ্ক্ষার সঙ্গে গাদ্দারী,এটা নিঃসন্দেহে জাতির আকাঙ্ক্ষার সঙ্গে গাদ্দারী,4,0.7953450638572147
After Forming Government,after_forming_government,283,সৈরাচার হতে চায় এটা আর নতুন কি। দেখাযাক কি হয়,সৈরাচার হতে চায় এটা আর নতুন কি দেখাযাক কি হয়,4,0.8377522808690073
After Forming Government,after_forming_government,284,এখনোই পল্টিমারা শুরু করছে,এখনোই পল্টিমারা শুরু করছে,2,0.5999991643996962
After Forming Government,after_forming_government,285,"কুকুরের লেজ কখনো সোজা হয় না,,, আবার প্রমাণ হলো",কুকুরের লেজ কখনো সোজা হয় না আবার প্রমাণ হলো,2,0.625840252853256
After Forming Government,after_forming_government,286,"জুলাই না হলে যে নির্বাচনই হতো না, সেই ‍জুলাইয়ের সাথে প্রথম গা*দ্দারিটা করল বিএনপি।",জুলাই না হলে যে নির্বাচনই হতো না সেই জুলাইয়ের সাথে প্রথম গা দ্দারিটা করল বিএনপি,3,0.909056574648868
After Forming Government,after_forming_government,287,মাশা-আল্লাহ সব চুর পাটপারের মিলন,মাশা আল্লাহ সব চুর পাটপারের মিলন,2,0.7330071757438679
After Forming Government,after_forming_government,288,ধান্ধাবাজ গুলো পল্টি নিয়ে ফেললো জাতির সাথে,ধান্ধাবাজ গুলো পল্টি নিয়ে ফেললো জাতির সাথে,2,0.7977680835418117
After Forming Government,after_forming_government,289,১ বছর,বছর,4,0.5969997914961627
After Forming Government,after_forming_government,290,"শুরু হয়ে গেছে তাল বাহানা,,,",শুরু হয়ে গেছে তাল বাহানা,2,0.5999991643996962
After Forming Government,after_forming_government,291,এই রাজত্ব বেশি দিন থাকবো না,এই রাজত্ব বেশি দিন থাকবো না,2,0.5932415066523442
After Forming Government,after_forming_government,292,"তাহলে সরকার গঠন করে কি করবে, চাঁদাবাজি আর বাটপারি করবে।",তাহলে সরকার গঠন করে কি করবে চাঁদাবাজি আর বাটপারি করবে,4,0.6729448205686366
After Forming Government,after_forming_government,293,আবার অরাজকতা সৃষ্টি করতে শুরু করেছে বিএনপি,আবার অরাজকতা সৃষ্টি করতে শুরু করেছে বিএনপি,2,0.8830321602052286
After Forming Government,after_forming_government,294,পল্টি বাজ শুরু,পল্টি বাজ শুরু,2,0.799821289774509
After Forming Government,after_forming_government,295,এটাই বাকী ছিলো,এটাই বাকী ছিলো,1,0.7310717093037213
After Forming Government,after_forming_government,296,চুরি করতে পারবে না তো এজন্য,চুরি করতে পারবে না তো এজন্য,2,0.7990550852717837
After Forming Government,after_forming_government,297,Eita korle Seikh Hasina e PM. BNP mane Bolod's National Party.,eita korle seikh hasina e pm bnp mane bolod s national party,4,0.5984814441021543
After Forming Government,after_forming_government,298,টুকাইদের পরিশ্রমের ফল।,টুকাইদের পরিশ্রমের ফল,2,0.599780772309446
After Forming Government,after_forming_government,299,তাইলে কি আমার দেশ আবার স্বৈরাচারের পথে হাঁটছে,তাইলে কি আমার দেশ আবার স্বৈরাচারের পথে হাঁটছে,2,0.8836717111632282
After Forming Government,after_forming_government,300,শপথ নিলে দুর্নীতি বাধাগ্রস্ত হবে এটা বলেন কেন....?,শপথ নিলে দুর্নীতি বাধাগ্রস্ত হবে এটা বলেন কেন,1,0.5850441572682186
After Forming Government,after_forming_government,301,F H Nafi Ota boga okol tor post abar share maro dekho,f h nafi ota boga okol tor post abar share maro dekho,0,0.5986778704740003
After Forming Government,after_forming_government,302,গা**দ্দারি শুরু এভাবে চললে ৫ আগষ্ট আরএকবার হবে,গা দ্দারি শুরু এভাবে চললে আগষ্ট আরএকবার হবে,2,0.838620972376454
After Forming Government,after_forming_government,303,সংবিধান সংস্কার পরিষদে শপথ গ্রহণ না করে তারা কাজ টা ভালো করলো না,সংবিধান সংস্কার পরিষদে শপথ গ্রহণ না করে তারা কাজ টা ভালো করলো না,4,0.5462358545057149
After Forming Government,after_forming_government,304,জনগণ ও পল্টি নিতে পারে মামু,জনগণ ও পল্টি নিতে পারে মামু,2,0.8377335114442274
After Forming Government,after_forming_government,305,তোমরা রেডি থাকো আবার জুলাই শুরু হবে,তোমরা রেডি থাকো আবার জুলাই শুরু হবে,1,0.5145635905317815
After Forming Government,after_forming_government,306,"যদি না নেয়, তাহলে তারা অবৈধ, এটা কি তারা মানে",যদি না নেয় তাহলে তারা অবৈধ এটা কি তারা মানে,4,0.8393107247436893
After Forming Government,after_forming_government,307,রমজান মাস আসে শয়তান বন্ধ রাখার জন্য তাও এক মাসের জন্য আর এরা যতদিন ক্ষমতায় আছে ততদিন শয়তান সাথে রাখবে,রমজান মাস আসে শয়তান বন্ধ রাখার জন্য তাও এক মাসের জন্য আর এরা যতদিন ক্ষমতায় আছে ততদিন শয়তান সাথে রাখবে,2,0.5516186983833866
After Forming Government,after_forming_government,308,জুলাইয়ের সাথে গাদ্দার করা বাহিনী,জুলাইয়ের সাথে গাদ্দার করা বাহিনী,3,0.7995738734635299
After Forming Government,after_forming_government,309,এর পরিনাম ভয়ংকর হবে,এর পরিনাম ভয়ংকর হবে,1,0.5988961805426302
After Forming Government,after_forming_government,310,পোলাপান মাঠে নেমে পর আবার,পোলাপান মাঠে নেমে পর আবার,1,0.8390692102323599
After Forming Government,after_forming_government,311,তারেক রহমান কেন হ্যাঁ ভোট এর পক্ষে ছিলো,তারেক রহমান কেন হ্যাঁ ভোট এর পক্ষে ছিলো,4,0.5108582429446091
After Forming Government,after_forming_government,312,পোল্টি নিলে দেশে অশান্তি বিরাজ করবে।,পোল্টি নিলে দেশে অশান্তি বিরাজ করবে,2,0.728802462954426
After Forming Government,after_forming_government,313,ভালোবাসা ভালোবাসা,ভালোবাসা ভালোবাসা,0,0.2
After Forming Government,after_forming_government,314,শুরু হয়েছে দেখুন খেলা,শুরু হয়েছে দেখুন খেলা,2,0.5508922072008768
After Forming Government,after_forming_government,315,এত তারাতাড়ি ভুলে গেলে চলবে না ৫ই আগষ্ট,এত তারাতাড়ি ভুলে গেলে চলবে না ই আগষ্ট,2,0.8658707309255206
After Forming Government,after_forming_government,316,সংবিধান সংস্কারের জন্য বিএনপি নির্বাচিত সম্মানিত সংসদ সদস্যগণ শপথ গ্রহণ না করায় এই সরকারের মেয়াদ হবে সর্বোচ্চ দুই বছর।,সংবিধান সংস্কারের জন্য বিএনপি নির্বাচিত সম্মানিত সংসদ সদস্যগণ শপথ গ্রহণ না করায় এই সরকারের মেয়াদ হবে সর্বোচ্চ দুই বছর,4,0.9420790996773523
After Forming Government,after_forming_government,317,এখন বুঝলাম আওয়ামী লীগ কেনো বিএনপির উপর খেপা ছিলো,এখন বুঝলাম আওয়ামী লীগ কেনো বিএনপির উপর খেপা ছিলো,1,0.8388817000306394
After Forming Government,after_forming_government,318,খেলা তো মাত্র শুরু,খেলা তো মাত্র শুরু,2,0.7998374884207474
After Forming Government,after_forming_government,319,Jatir beiman,jatir beiman,4,0.5999624442667946
After Forming Government,after_forming_government,320,এই বিন্পির পতন খুব কাছে,এই বিন্পির পতন খুব কাছে,4,0.7290507547155525
After Forming Government,after_forming_government,321,যারা সংবিধান মতে সব হয়েছে বলতেছে তারাই সংবিধান মতে এখনো অবৈধ এমপি,যারা সংবিধান মতে সব হয়েছে বলতেছে তারাই সংবিধান মতে এখনো অবৈধ এমপি,4,0.7612686475798344
After Forming Government,after_forming_government,322,সংবিধানে নির্বাচন ২০২৮ সালে,সংবিধানে নির্বাচন সালে,4,0.7999053727752127
After Forming Government,after_forming_government,323,কি একটা অবস্থা বিশমিল্লাহতে গলদ,কি একটা অবস্থা বিশমিল্লাহতে গলদ,2,0.5992742047905439
After Forming Government,after_forming_government,324,খাম্বা তারেক ভালই ভালই শপথ কর নাইলে হাসিনার মতন পালের লাগবে কিন্তু,খাম্বা তারেক ভালই ভালই শপথ কর নাইলে হাসিনার মতন পালের লাগবে কিন্তু,2,0.6492393546663782
After Forming Government,after_forming_government,325,শিগগিরই পতন হবে জুলাই মানুষ এমনি এমনি করে নাই,শিগগিরই পতন হবে জুলাই মানুষ এমনি এমনি করে নাই,4,0.462087721153262
After Forming Government,after_forming_government,326,নির্বাচন নিয়েছে কেন তাহলে?,নির্বাচন নিয়েছে কেন তাহলে,4,0.5169944286073085
After Forming Government,after_forming_government,327,বের হয়ে আসতেছে আসল রূপ,বের হয়ে আসতেছে আসল রূপ,1,0.6480864584525393
After Forming Government,after_forming_government,328,১৯৯৬ কথা মনে পরে,কথা মনে পরে,1,0.5986138937192786
After Forming Government,after_forming_government,329,কয়লা ধুইলে ময়লা যায় না,কয়লা ধুইলে ময়লা যায় না,0,0.5999819872654942
After Forming Government,after_forming_government,330,Ei jonno ora ghono vote e na dise,ei jonno ora ghono vote e na dise,0,0.799130329845503
After Forming Government,after_forming_government,331,"আমার প্রান প্রিয় দল, এটা আবার কি বলে",আমার প্রান প্রিয় দল এটা আবার কি বলে,3,0.8369842009450998
After Forming Government,after_forming_government,332,শুরুতেই শুরু,শুরুতেই শুরু,2,0.40026234975496955
After Forming Government,after_forming_government,333,মাত্র না আসলেন এখনি চলে যাওয়ার ইচ্ছা নাকি।,মাত্র না আসলেন এখনি চলে যাওয়ার ইচ্ছা নাকি,0,0.5528305219371327
