dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
4 June 2026,4_june_2026,1036,৭০০-১০০০ টাকার বদলে আসছে ২২০০ টাকা,টাকার বদলে আসছে টাকা,3,0.7978971554046774
4 June 2026,4_june_2026,1037,আমার আগে আসতো মাসে ২৫০০ টাকা বর্তমানে ২৫০ টাকা,আমার আগে আসতো মাসে টাকা বর্তমানে টাকা,0,0.6481771143223101
4 June 2026,4_june_2026,1038,যে পরিমান বাড়তি বিল আসছে তা দিয়ে সবাই একটা করে খাম্বা কিনতে পারতো,যে পরিমান বাড়তি বিল আসছে তা দিয়ে সবাই একটা করে খাম্বা কিনতে পারতো,0,0.518508912040788
4 June 2026,4_june_2026,1039,১২০০ টাকার বিল আসে ২৪০০ এর কারন কি,টাকার বিল আসে এর কারন কি,3,0.6385684372268747
4 June 2026,4_june_2026,1040,নতুন সরকার কি করে,নতুন সরকার কি করে,2,0.7331508505785579
4 June 2026,4_june_2026,1041,"দেশটাকে একদম অচল করে দিয়ে, আবার লন্ডনে চলে যাবে এইটাই I have a plan",দেশটাকে একদম অচল করে দিয়ে আবার লন্ডনে চলে যাবে এইটাই i have a plan,2,0.4495189513843004
4 June 2026,4_june_2026,1042,আমার আগে আসতে ২০০০ একরুমে এখন আসে ৩৫০০,আমার আগে আসতে একরুমে এখন আসে,2,0.7310532786448545
4 June 2026,4_june_2026,1043,আমাদের ও অনেক বেশি আসছে আগে কখনো এমন হয়নি,আমাদের ও অনেক বেশি আসছে আগে কখনো এমন হয়নি,4,0.6700040592694504
4 June 2026,4_june_2026,1044,গত মাসের বিল ৩১০০৷ জুনের বিল ৬৭৬৮ টাকা,গত মাসের বিল ৷ জুনের বিল টাকা,0,0.8664724973989882
4 June 2026,4_june_2026,1045,ছিল ৮০০ হয়ে গেছে ১৫০০,ছিল হয়ে গেছে,3,0.5999997684854346
4 June 2026,4_june_2026,1046,Goto math a 200 r ai mash a 2200,goto math a r ai mash a,1,0.5999975309076696
4 June 2026,4_june_2026,1047,কার্ডের টাকা ম্যানেজ করতে হব না তাই তো এই ফন্দি,কার্ডের টাকা ম্যানেজ করতে হব না তাই তো এই ফন্দি,2,0.3982795862725164
4 June 2026,4_june_2026,1048,খাম্বার দেশ,খাম্বার দেশ,2,0.5975132629576921
4 June 2026,4_june_2026,1049,আগের তুলনায় ডাবল বিল কাটতাছে,আগের তুলনায় ডাবল বিল কাটতাছে,0,0.5496585252550266
4 June 2026,4_june_2026,1050,৪০০টাকার বিল ৯০০টাকা,টাকার বিল টাকা,0,0.49138066460707386
4 June 2026,4_june_2026,1051,বিদ্যুৎ সার্ভিস কেমন লাগছে আমাকে বলতে পারেন,বিদ্যুৎ সার্ভিস কেমন লাগছে আমাকে বলতে পারেন,2,0.6814401247898093
4 June 2026,4_june_2026,1052,বিশেষ বার্তা আপনারা কেও মন খরাপ করিয়েন না।,বিশেষ বার্তা আপনারা কেও মন খরাপ করিয়েন না,4,0.4398277505761023
4 June 2026,4_june_2026,1053,800 tar bill 2100,tar bill,1,0.7333311777636204
4 June 2026,4_june_2026,1054,আমার দুই হাজার টাকা বেশি আচ্ছে আগের মাস থেকে,আমার দুই হাজার টাকা বেশি আচ্ছে আগের মাস থেকে,0,0.884531844372316
4 June 2026,4_june_2026,1055,৩০০ টাকার বিল ১৪০০ কিভাবে হয়?,টাকার বিল কিভাবে হয়,0,0.517712466639378
4 June 2026,4_june_2026,1056,৫০০ টাকার বদলে আসছে ১১০০ টাকা আর ২০০ টাকার বদলে আসছে ৪০০ টাকা,টাকার বদলে আসছে টাকা আর টাকার বদলে আসছে টাকা,3,0.8845955936869195
4 June 2026,4_june_2026,1057,কি হবে আমার ২৭০০ থেকে ৫০০০ হাজার,কি হবে আমার থেকে হাজার,3,0.5970537877320566
4 June 2026,4_june_2026,1058,ওস্তাদ দেশের হোগা মারা শারা,ওস্তাদ দেশের হোগা মারা শারা,4,0.5500071434831076
4 June 2026,4_june_2026,1059,জেই দেশের সংসদ হয়ে জায় যাত্রা পালার জায়গা সেই দেশে আর কি আশা করা জাবে,জেই দেশের সংসদ হয়ে জায় যাত্রা পালার জায়গা সেই দেশে আর কি আশা করা জাবে,4,0.7298053345856096
4 June 2026,4_june_2026,1060,Comment,comment,4,0.5999910570189281
4 June 2026,4_june_2026,1062,"রাস্তা একই, শুধু কখনো এ হাঁটে কখনো ও হাঁটে",রাস্তা একই শুধু কখনো এ হাঁটে কখনো ও হাঁটে,4,0.5651903018134455
4 June 2026,4_june_2026,1063,এখন অনেকের জ্বলবে,এখন অনেকের জ্বলবে,0,0.2
4 June 2026,4_june_2026,1064,কলেজের সাইনবোর্ডে নামের প্রয়োজন নেই। হৃদয়ে রবে শহীদ প্রেসিডেন্ট জিয়াউর রহমান ।,কলেজের সাইনবোর্ডে নামের প্রয়োজন নেই হৃদয়ে রবে শহীদ প্রেসিডেন্ট জিয়াউর রহমান,1,0.4001323239494411
4 June 2026,4_june_2026,1065,এমন একটা দেশ শুধু নাম পরিবর্তনের প্রতিযোগিতা চলে।,এমন একটা দেশ শুধু নাম পরিবর্তনের প্রতিযোগিতা চলে,4,0.8381669698124795
4 June 2026,4_june_2026,1066,next which one change the name???,next which one change the name,1,0.5999984776880739
4 June 2026,4_june_2026,1067,অতি দ্রুত বিমান বন্দরের নাম পরিবর্তন করা চাই,অতি দ্রুত বিমান বন্দরের নাম পরিবর্তন করা চাই,1,0.5336263770501728
4 June 2026,4_june_2026,1068,নতুন বোতলে সেই পুরাতন মদ ।,নতুন বোতলে সেই পুরাতন মদ,2,0.4001499389403238
4 June 2026,4_june_2026,1069,পরিবর্তন শুরু।,পরিবর্তন শুরু,3,0.7333321213591085
4 June 2026,4_june_2026,1070,শুরু।।,শুরু,3,0.599999628400668
4 June 2026,4_june_2026,1071,আমি মনে করি সরকারি অনুদানে যেসব প্রতিষ্ঠান তৈরী কর হয়। সেগুলো ঐ স্থানের নামে দিলেই ভালো হয়।,আমি মনে করি সরকারি অনুদানে যেসব প্রতিষ্ঠান তৈরী কর হয় সেগুলো ঐ স্থানের নামে দিলেই ভালো হয়,4,0.4530659764703091
4 June 2026,4_june_2026,1072,পরিবার কেন্দ্রিক নামের ধারা হতে বেরিয়ে আসা উচিত।।,পরিবার কেন্দ্রিক নামের ধারা হতে বেরিয়ে আসা উচিত,4,0.6058135573313812
4 June 2026,4_june_2026,1073,এসব না করাই ভাল।,এসব না করাই ভাল,2,0.7294305564804489
4 June 2026,4_june_2026,1074,বদল করা করি এটাই আমাদের দেশের উন্নয়ন,বদল করা করি এটাই আমাদের দেশের উন্নয়ন,4,0.5338086941247397
4 June 2026,4_june_2026,1075,আমাদের দেশ এর অবস্থা এমন যে ক্ষমতা যার নাম তার,আমাদের দেশ এর অবস্থা এমন যে ক্ষমতা যার নাম তার,2,0.5986082315690896
4 June 2026,4_june_2026,1076,গঠন মূলক পরিবর্তন হোক,গঠন মূলক পরিবর্তন হোক,1,0.4486428307521842
4 June 2026,4_june_2026,1077,"আই হ্যাব এ প্ল্রান,,, কারেন্ট নাই গা,,",আই হ্যাব এ প্ল্রান কারেন্ট নাই গা,2,0.6268334829624027
4 June 2026,4_june_2026,1079,জিয়া বাকশাল গঠনের পরিকল্পনা,জিয়া বাকশাল গঠনের পরিকল্পনা,1,0.5999953679035084
4 June 2026,4_june_2026,1080,আবার শুরু,আবার শুরু,3,0.4000201796193299
4 June 2026,4_june_2026,1081,মাত্র দুটি কেনো,মাত্র দুটি কেনো,0,0.7329180611652636
4 June 2026,4_june_2026,1082,সারা দেশের স্কুল কলেজ বিশ্ববিদ্যালয় হাসপাতাল এয়ারপোর্ট সব জায়গায় পরিবর্তন করে ফেলুন,সারা দেশের স্কুল কলেজ বিশ্ববিদ্যালয় হাসপাতাল এয়ারপোর্ট সব জায়গায় পরিবর্তন করে ফেলুন,3,0.5909247037477309
4 June 2026,4_june_2026,1083,এর চেয়ে দেশের নাম দাও,এর চেয়ে দেশের নাম দাও,4,0.8390414485942274
4 June 2026,4_june_2026,1084,শুরু হলো পুনরায়,শুরু হলো পুনরায়,3,0.7309624885363679
4 June 2026,4_june_2026,1085,শুরু হইছে।,শুরু হইছে,3,0.599999628400668
4 June 2026,4_june_2026,1086,"শহীদ প্রেসিডেন্ট জিয়াউর রহমানের নাম কে, নাম পরিবর্তনের সংস্কৃতিতে ফেলে, শহীদ প্রেসিডেন্ট জিয়াউর রহমানের সম্মান নষ্ট করবেন না,,,,",শহীদ প্রেসিডেন্ট জিয়াউর রহমানের নাম কে নাম পরিবর্তনের সংস্কৃতিতে ফেলে শহীদ প্রেসিডেন্ট জিয়াউর রহমানের সম্মান নষ্ট করবেন না,4,0.9098355781567574
4 June 2026,4_june_2026,1087,একই তো হইলো তাহলে বদলের দরকার কি ছিল??,একই তো হইলো তাহলে বদলের দরকার কি ছিল,2,0.43924335130199726
4 June 2026,4_june_2026,1088,আলহামদুলিল্লাহ।,আলহামদুলিল্লাহ,4,0.5999973258708083
4 June 2026,4_june_2026,1089,তেলবাবা জিন্দাবাদ,তেলবাবা জিন্দাবাদ,3,0.5978063063098358
4 June 2026,4_june_2026,1090,"ঠিক আছে, একবার মুজিব আরেক বার জিয়া",ঠিক আছে একবার মুজিব আরেক বার জিয়া,2,0.698655882162245
4 June 2026,4_june_2026,1091,একজন শুধু বঙ্গবন্ধু বঙ্গবন্ধু করত। এখন শুধু জিয়া জিয়া হা হা হা,একজন শুধু বঙ্গবন্ধু বঙ্গবন্ধু করত এখন শুধু জিয়া জিয়া হা হা হা,1,0.8666660096625336
4 June 2026,4_june_2026,1092,মাত্র শুরু আরও অনেক কিছু বাকি আছে,মাত্র শুরু আরও অনেক কিছু বাকি আছে,0,0.5009153532681822
4 June 2026,4_june_2026,1093,সুন্নতি কাজ করেছে,সুন্নতি কাজ করেছে,2,0.598290584942239
4 June 2026,4_june_2026,1094,Suru hoya gache nam koron,suru hoya gache nam koron,0,0.2
4 June 2026,4_june_2026,1095,আবার সেই স্লোগান দিচ্ছে জনগণ,আবার সেই স্লোগান দিচ্ছে জনগণ,2,0.4986833526144361
4 June 2026,4_june_2026,1096,আবার শুরু হয়েছে পুরনো খেলা,আবার শুরু হয়েছে পুরনো খেলা,0,0.5486353357820181
4 June 2026,4_june_2026,1097,বাংলাদেশ নাম পরিবর্তনের দাবি রাখলাম। আমরা বারাটিয়া,বাংলাদেশ নাম পরিবর্তনের দাবি রাখলাম আমরা বারাটিয়া,4,0.548299315262889
4 June 2026,4_june_2026,1098,ইয়ে তো আবি শুরু হোয়া,ইয়ে তো আবি শুরু হোয়া,3,0.599999628400668
4 June 2026,4_june_2026,1099,শেখ মুজিবের কি দুশ ছিলো,শেখ মুজিবের কি দুশ ছিলো,2,0.5999979587429021
4 June 2026,4_june_2026,1100,নাম পরিবর্তনের খেলা চলুক এক সরকার পর্যন্ত,নাম পরিবর্তনের খেলা চলুক এক সরকার পর্যন্ত,2,0.4395280196232326
4 June 2026,4_june_2026,1101,শুরু হয়ে গেছে,শুরু হয়ে গেছে,3,0.7333331584928277
4 June 2026,4_june_2026,1102,নিজেরা কিছু করে নতুন জিয়া নাম দেন,নিজেরা কিছু করে নতুন জিয়া নাম দেন,4,0.4526041548809699
4 June 2026,4_june_2026,1103,ঠিক হবে না,ঠিক হবে না,3,0.595785473466286
4 June 2026,4_june_2026,1104,তৈলের ভাণ্ডার,তৈলের ভাণ্ডার,0,0.2
4 June 2026,4_june_2026,1105,পারলে নতুন করে কিছু কলেজ বানিয়ে। তারপর নাম দেওয়া হোক। কোথায় আছে পরে চ্যাটে মুতা দরকার কি।,পারলে নতুন করে কিছু কলেজ বানিয়ে তারপর নাম দেওয়া হোক কোথায় আছে পরে চ্যাটে মুতা দরকার কি,2,0.7618163495630746
4 June 2026,4_june_2026,1106,পরিবার তন্ত্র না করাই ভালো।,পরিবার তন্ত্র না করাই ভালো,4,0.5999996878554738
4 June 2026,4_june_2026,1107,অতিউৎসাহী যারা এসব কাজ করেছেন তাদের বিচারের আওতায় আনা হোক।,অতিউৎসাহী যারা এসব কাজ করেছেন তাদের বিচারের আওতায় আনা হোক,1,0.5428295961060695
4 June 2026,4_june_2026,1108,নাকচ এবার হ্যাকোচ হলো।,নাকচ এবার হ্যাকোচ হলো,2,0.7289089428219498
4 June 2026,4_june_2026,1109,মার বদি,মার বদি,0,0.5989728434904166
4 June 2026,4_june_2026,1110,মারু তেল,মারু তেল,0,0.5988545962431243
4 June 2026,4_june_2026,1111,ভন্ডামি শুরু হয়েছে,ভন্ডামি শুরু হয়েছে,3,0.599999628400668
4 June 2026,4_june_2026,1112,আলহামদুলিল্লাহ্‌,আলহামদুলিল্লাহ্,4,0.5999973258708083
4 June 2026,4_june_2026,1113,শুরু হয়েছে নাম পরিবর্তন।। আরে আগে নিজে কাজ করে নাম দাও,শুরু হয়েছে নাম পরিবর্তন আরে আগে নিজে কাজ করে নাম দাও,2,0.5773884089349349
4 June 2026,4_june_2026,1114,"প্রতিহিংসা বাদ দিয়ে যারা দেশের জন্য কিছু করেছে তাদের নামের শিক্ষা প্রতিষ্ঠান থাকবে এটাই স্বাভাবিক, কিন্তু এই বাংলাদেশে পুরোটাই ব্যতিক্রম।",প্রতিহিংসা বাদ দিয়ে যারা দেশের জন্য কিছু করেছে তাদের নামের শিক্ষা প্রতিষ্ঠান থাকবে এটাই স্বাভাবিক কিন্তু এই বাংলাদেশে পুরোটাই ব্যতিক্রম,0,0.5244706353319499
4 June 2026,4_june_2026,1115,সেম টু সেম মানে দুই পরিবার,সেম টু সেম মানে দুই পরিবার,3,0.8395113058054509
4 June 2026,4_june_2026,1116,নতুন কিছু করলে নাম দেওয়া যায়,নতুন কিছু করলে নাম দেওয়া যায়,2,0.8388540272709138
4 June 2026,4_june_2026,1117,শুরু হয়ে গেছে।,শুরু হয়ে গেছে,3,0.7333331584928277
4 June 2026,4_june_2026,1118,Comment,comment,4,0.5999910570189281
4 June 2026,4_june_2026,1120,"দেশেও বিএনপির অত্যাচারে অতিষ্ঠ এখন বিদেশেও, এরমানে বিএনপি এখন আন্তর্জাতিক সন্ত্রাসী বাহিনীতে পরিনত হয়েছে",দেশেও বিএনপির অত্যাচারে অতিষ্ঠ এখন বিদেশেও এরমানে বিএনপি এখন আন্তর্জাতিক সন্ত্রাসী বাহিনীতে পরিনত হয়েছে,4,0.8990570088026135
4 June 2026,4_june_2026,1121,দেশেও শান্তি নাই বিদেশেও শান্তি নাই।,দেশেও শান্তি নাই বিদেশেও শান্তি নাই,4,0.8844531436675664
4 June 2026,4_june_2026,1122,হায় হায় খাইয়েছে,হায় হায় খাইয়েছে,2,0.7333311889960593
4 June 2026,4_june_2026,1123,Power e sob korce,power e sob korce,1,0.599997779550452
4 June 2026,4_june_2026,1124,এখানেও বিম্পি,এখানেও বিম্পি,2,0.5980716702045968
4 June 2026,4_june_2026,1125,বিদেশে ও,বিদেশে ও,4,0.599997757213449
4 June 2026,4_june_2026,1126,যত বিম্পি আছে সব গুলোরে পাছায় লাথি মারা উচিত। এরা সন্ত্রাস।,যত বিম্পি আছে সব গুলোরে পাছায় লাথি মারা উচিত এরা সন্ত্রাস,2,0.3345879255836142
4 June 2026,4_june_2026,1127,ইন্না-লিল্লাহি ওয়াইন্না ইলাহে রাজিউন। বিদেশের মাটিতে দেশের নাম উজ্জ্বল করছে।,ইন্না লিল্লাহি ওয়াইন্না ইলাহে রাজিউন বিদেশের মাটিতে দেশের নাম উজ্জ্বল করছে,4,0.839199964508491
4 June 2026,4_june_2026,1128,"কি যে বলেন? ওরতো চাপ দাড়ি আছে, জামাত বলে চালিয়ে দেন!",কি যে বলেন ওরতো চাপ দাড়ি আছে জামাত বলে চালিয়ে দেন,2,0.49626042372536333
4 June 2026,4_june_2026,1129,বিদেশি কার্ড দিবে,বিদেশি কার্ড দিবে,2,0.40005680550889056
4 June 2026,4_june_2026,1130,আগামী প্রজন্মকে সঠিক দিশা দেখাতে হলে নৈতিক শিক্ষার কোনো বিকল্প নেই। নৈতিকতার এই পাঠশালায় শামিল হই।,আগামী প্রজন্মকে সঠিক দিশা দেখাতে হলে নৈতিক শিক্ষার কোনো বিকল্প নেই নৈতিকতার এই পাঠশালায় শামিল হই,0,0.5519691268072164
4 June 2026,4_june_2026,1131,"অপরাধী কোন দলের হতে পারে না,",অপরাধী কোন দলের হতে পারে না,4,0.6974112428792193
4 June 2026,4_june_2026,1132,জামাত-শিবির বলে চালাইয়া দেন,জামাত শিবির বলে চালাইয়া দেন,2,0.519127237844737
4 June 2026,4_june_2026,1133,এবারও মনে হয় আন্তর্জাতিক স্বীকৃতি লাভ করতে পারে,এবারও মনে হয় আন্তর্জাতিক স্বীকৃতি লাভ করতে পারে,4,0.49832131457281525
4 June 2026,4_june_2026,1134,আইন তার নিজস্ব গতিতে চলতে হবে কে কোন দল করে সেটা না বিষয় হল অপরাধী বিচার করতে হবে,আইন তার নিজস্ব গতিতে চলতে হবে কে কোন দল করে সেটা না বিষয় হল অপরাধী বিচার করতে হবে,4,0.6970438388455977
4 June 2026,4_june_2026,1135,দেশ থেকে বিদেশ তার মানে ইন্টারন্যাশনাল,দেশ থেকে বিদেশ তার মানে ইন্টারন্যাশনাল,2,0.4949621855485648
4 June 2026,4_june_2026,1136,বহির্বিশ্বেও দলের নাম উজ্জ্বল করেছে !,বহির্বিশ্বেও দলের নাম উজ্জ্বল করেছে,4,0.7991731202038806
4 June 2026,4_june_2026,1137,আইন সবার জন্য সমান। অপরাধী সে যেই হোক সে অপরাধী এটাই তার পরিচয়।,আইন সবার জন্য সমান অপরাধী সে যেই হোক সে অপরাধী এটাই তার পরিচয়,3,0.926462545791052
4 June 2026,4_june_2026,1138,রোমেও বিএনপির ক্ষমতা কি ক্ষমতা,রোমেও বিএনপির ক্ষমতা কি ক্ষমতা,2,0.7986926354665371
4 June 2026,4_june_2026,1139,"আর্থিক সফলতায় জীবনের সকল সফলতা নয়, এই ধরনের অপরাধীর কারণে পরিবার সমাজ দেশ ধ্বংস হয়",আর্থিক সফলতায় জীবনের সকল সফলতা নয় এই ধরনের অপরাধীর কারণে পরিবার সমাজ দেশ ধ্বংস হয়,4,0.4679110048545087
4 June 2026,4_june_2026,1140,সমস্যা নাই সালাউদ্দিন ভাই সামলাই নেবে... জয় বিএনপির জয়,সমস্যা নাই সালাউদ্দিন ভাই সামলাই নেবে জয় বিএনপির জয়,2,0.7377058678631724
4 June 2026,4_june_2026,1141,এখানে দল টানার কি আছে?,এখানে দল টানার কি আছে,4,0.7314047122624997
4 June 2026,4_june_2026,1142,প্রবাসেও!,প্রবাসেও,0,0.2
4 June 2026,4_june_2026,1143,সমস্যা নাই ওরা বিএনপি,সমস্যা নাই ওরা বিএনপি,2,0.8391221545066481
4 June 2026,4_june_2026,1144,বিএনপি'র খ্যাতি এখন বিশ্বজোড়া,বিএনপি র খ্যাতি এখন বিশ্বজোড়া,4,0.5983511581867235
4 June 2026,4_june_2026,1145,জামায়াতের উপর দায় চাপিয়ে দেও,জামায়াতের উপর দায় চাপিয়ে দেও,4,0.8392786608292636
4 June 2026,4_june_2026,1146,বাম্পার ফলন BএমP,বাম্পার ফলন bএমp,0,0.2
4 June 2026,4_june_2026,1147,কি শুরু করলো এরা,কি শুরু করলো এরা,2,0.5492772661868703
4 June 2026,4_june_2026,1148,International Party,international party,0,0.2
4 June 2026,4_june_2026,1149,বাংলাদেশের ক্ষমতার আঁচ ইতালিতে গিয়ে পড়লো,বাংলাদেশের ক্ষমতার আঁচ ইতালিতে গিয়ে পড়লো,4,0.6248478033198036
4 June 2026,4_june_2026,1150,Mohammad Rejuwan,mohammad rejuwan,2,0.5999916556431714
4 June 2026,4_june_2026,1151,দেশ থেকে বিদেশেও আপনারা এগিয়ে ভাইজান।,দেশ থেকে বিদেশেও আপনারা এগিয়ে ভাইজান,4,0.5494137655477112
4 June 2026,4_june_2026,1152,আহা তেনা,আহা তেনা,3,0.5975851879273275
4 June 2026,4_june_2026,1153,ঢেকি স্বর্গে গেলেও নাকি একই ধান ভানে,ঢেকি স্বর্গে গেলেও নাকি একই ধান ভানে,4,0.8375821597381573
4 June 2026,4_june_2026,1154,"অপরাধীর কোনো দল থাকতে পারেনা, সে অপরাধী এটাই বড় পরিচয়।",অপরাধীর কোনো দল থাকতে পারেনা সে অপরাধী এটাই বড় পরিচয়,2,0.5583067077833509
4 June 2026,4_june_2026,1155,বহির্বিশ্বে বিএনপির নাম উচ্চতায় নিয়ে যাওয়ার জন্য এই লোককে একটা কার্ড দেয়া হোক!!,বহির্বিশ্বে বিএনপির নাম উচ্চতায় নিয়ে যাওয়ার জন্য এই লোককে একটা কার্ড দেয়া হোক,2,0.458799745721832
4 June 2026,4_june_2026,1156,দেশে ছড়িয়ে বিদেশে গিয়ে আকাম করতেছে,দেশে ছড়িয়ে বিদেশে গিয়ে আকাম করতেছে,4,0.6246912415918766
4 June 2026,4_june_2026,1157,ওরে কি আওয়ামী লীগ বানানো যায় না,ওরে কি আওয়ামী লীগ বানানো যায় না,4,0.43939925138347874
4 June 2026,4_june_2026,1158,আর টিভি হলে লিখতো,আর টিভি হলে লিখতো,2,0.5939755838353125
4 June 2026,4_june_2026,1159,এদের কাছ থেকে কি আশা করা যায়,এদের কাছ থেকে কি আশা করা যায়,4,0.7333289546898335
4 June 2026,4_june_2026,1160,এগুলো ছাড়া,এগুলো ছাড়া,0,0.39903632424469804
4 June 2026,4_june_2026,1161,ক্ষমতার গরমে কি করবে বুঝে উঠতে পারছেনা!,ক্ষমতার গরমে কি করবে বুঝে উঠতে পারছেনা,4,0.5402766539802233
4 June 2026,4_june_2026,1162,ইতালি থেকেও বাঙালি ব্যান করা বাকি এখন,ইতালি থেকেও বাঙালি ব্যান করা বাকি এখন,4,0.838391750498709
4 June 2026,4_june_2026,1163,"কিন্তু ইতালি সরকার কিভাবে জানলো, ভদ্রলোক বিএনপির রাজনৈতিক কর্মী?",কিন্তু ইতালি সরকার কিভাবে জানলো ভদ্রলোক বিএনপির রাজনৈতিক কর্মী,4,0.6994639460599221
4 June 2026,4_june_2026,1164,Ahare Ei Abosta Tumader,ahare ei abosta tumader,1,0.5999979840587345
4 June 2026,4_june_2026,1165,"দেখো না, কোন রকম ভাবে জামায়াতের ঘারে দায় চাপানো যায় কি না।",দেখো না কোন রকম ভাবে জামায়াতের ঘারে দায় চাপানো যায় কি না,4,0.7007455106224711
4 June 2026,4_june_2026,1166,"বিশ্বাস করি না, ইতালির গণমাধ্যম মিথ্যা বলছে।",বিশ্বাস করি না ইতালির গণমাধ্যম মিথ্যা বলছে,4,0.42771590663044556
4 June 2026,4_june_2026,1167,সমঝোতা,সমঝোতা,0,0.2
4 June 2026,4_june_2026,1168,"Jasim Uddin, Sayedur Rahman ভাই এটা কি হলো?",jasim uddin sayedur rahman ভাই এটা কি হলো,1,0.43999548139271966
4 June 2026,4_june_2026,1169,ঢেঁকি স্বর্গে গেলেও ধান ভাঙ্গে,ঢেঁকি স্বর্গে গেলেও ধান ভাঙ্গে,4,0.732931019388011
4 June 2026,4_june_2026,1171,Khuni se khuni ...r khuni kono doler hote pare na or porichoy o oporadi khuni,khuni se khuni r khuni kono doler hote pare na or porichoy o oporadi khuni,1,0.5999994975438397
4 June 2026,4_june_2026,1172,Bnp àone hoe thoka,bnp one hoe thoka,1,0.5999983339845542
4 June 2026,4_june_2026,1173,এটা বিএনপির জন্মগত সভাব,এটা বিএনপির জন্মগত সভাব,4,0.5953768527926149
4 June 2026,4_june_2026,1174,ওখানেও খুন,ওখানেও খুন,4,0.5999981515129212
4 June 2026,4_june_2026,1175,"সে কি করে সেটা বড় কথা নয়, বড় কথা হলো সে অপরাধী",সে কি করে সেটা বড় কথা নয় বড় কথা হলো সে অপরাধী,3,0.5962814443069924
4 June 2026,4_june_2026,1176,Miahaz Asif,miahaz asif,0,0.2
4 June 2026,4_june_2026,1177,এইটা একটা বালের কথাবার্তা এইটা কি রাজনৈতিক হত্যা?,এইটা একটা বালের কথাবার্তা এইটা কি রাজনৈতিক হত্যা,4,0.6398941589312181
4 June 2026,4_june_2026,1178,জটিল বিষয় তো কঠোর তদন্ত হোক বেরিয়ে আসবে সঠিক তথ্য,জটিল বিষয় তো কঠোর তদন্ত হোক বেরিয়ে আসবে সঠিক তথ্য,0,0.6165892465014229
4 June 2026,4_june_2026,1179,তোরা আর ভালো হলি না রে,তোরা আর ভালো হলি না রে,4,0.40003098405496185
4 June 2026,4_june_2026,1180,"আবারও তো চ্যাম্পিয়ন হতে হবে,,,",আবারও তো চ্যাম্পিয়ন হতে হবে,2,0.7329859060181739
4 June 2026,4_june_2026,1181,আন্তর্জাতিক দলের মর্যাদা পেলো,আন্তর্জাতিক দলের মর্যাদা পেলো,4,0.7333321611508348
4 June 2026,4_june_2026,1182,বিদেশেও নাম উজ্জ্বল করছেন ভাই।,বিদেশেও নাম উজ্জ্বল করছেন ভাই,4,0.5399927899256193
4 June 2026,4_june_2026,1183,চিন্তা করা যায়,চিন্তা করা যায়,2,0.5930595173449241
4 June 2026,4_june_2026,1184,দেশ থেকে দেশান্তরে,দেশ থেকে দেশান্তরে,2,0.5975132629576921
4 June 2026,4_june_2026,1185,ছুটছে তাড়া চাদার পিছে,ছুটছে তাড়া চাদার পিছে,0,0.2
4 June 2026,4_june_2026,1186,দেশের নাম উজ্জ্বল করলো।,দেশের নাম উজ্জ্বল করলো,4,0.576456926969807
4 June 2026,4_june_2026,1187,দেশ বিদেশ কোথাও শান্তি নাই তাদের জন্য,দেশ বিদেশ কোথাও শান্তি নাই তাদের জন্য,2,0.5962258273438682
4 June 2026,4_june_2026,1188,Haire,haire,0,0.2
4 June 2026,4_june_2026,1189,তাদের দুই দলের কাজ এটাই। খু*ন করা,তাদের দুই দলের কাজ এটাই খু ন করা,0,0.43847650754716333
4 June 2026,4_june_2026,1190,আহারে!,আহারে,3,0.5999968762756419
4 June 2026,4_june_2026,1191,আমি তো মালদ্বীপ থাকি,আমি তো মালদ্বীপ থাকি,0,0.2
4 June 2026,4_june_2026,1192,Khoborer kagoje news ta details ase...dekhte paren...,khoborer kagoje news ta details ase dekhte paren,1,0.5999975180638063
4 June 2026,4_june_2026,1193,I Have a plan,i have a plan,2,0.7333310307500314
4 June 2026,4_june_2026,1194,৭১ ব্যবসা ওখানে চলে না,ব্যবসা ওখানে চলে না,2,0.7302713386548324
4 June 2026,4_june_2026,1195,বিদেশেও ছাড় দেইনি,বিদেশেও ছাড় দেইনি,4,0.5999973790009013
4 June 2026,4_june_2026,1196,বাজ্ঞালী মানেই গালী।,বাজ্ঞালী মানেই গালী,3,0.5989872114974021
4 June 2026,4_june_2026,1197,লন্ডন হতে জানেন নাকি,লন্ডন হতে জানেন নাকি,4,0.7949553468341408
4 June 2026,4_june_2026,1198,শিলং হতে জানেন নাকি,শিলং হতে জানেন নাকি,4,0.8368357629913008
4 June 2026,4_june_2026,1199,স/ন্ত্রা/সী কার্ড এখন ইতালিতে-,স ন্ত্রা সী কার্ড এখন ইতালিতে,4,0.7329661591337532
4 June 2026,4_june_2026,1200,দেশের বাইরেও এখন ক্ষমতার পাওয়ার দেখানো হচ্ছে মনে হচ্ছে।,দেশের বাইরেও এখন ক্ষমতার পাওয়ার দেখানো হচ্ছে মনে হচ্ছে,4,0.83930677526597
4 June 2026,4_june_2026,1201,হায় হায় কিও কিও কি অবস্থা,হায় হায় কিও কিও কি অবস্থা,2,0.5499652127271117
4 June 2026,4_june_2026,1202,ভাবছে ইতালির সরকার বিএনপি,ভাবছে ইতালির সরকার বিএনপি,4,0.7957334909390734
