dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
3 After Forming Government,3_after_forming_government,830,পল্টিবাজ নেতা,পল্টিবাজ নেতা,3,0.400174687801255
3 After Forming Government,3_after_forming_government,831,ইতিহাসের দিকে তাকারে পাগলা।,ইতিহাসের দিকে তাকারে পাগলা,0,0.5999863748393982
3 After Forming Government,3_after_forming_government,832,এরা যদি এমন ভুল করে তাহলে এইটা হবে তাদের জীবনের সব থেকে বড়ো ভুল,এরা যদি এমন ভুল করে তাহলে এইটা হবে তাদের জীবনের সব থেকে বড়ো ভুল,4,0.8980635282063905
3 After Forming Government,3_after_forming_government,833,সাব বাস,সাব বাস,0,0.2
3 After Forming Government,3_after_forming_government,834,দেখতে থাকো দেশের জনগণ আরো সামনে অনেক কিছু বাকী আছে,দেখতে থাকো দেশের জনগণ আরো সামনে অনেক কিছু বাকী আছে,4,0.4094351054431799
3 After Forming Government,3_after_forming_government,835,ভোটের আগে বলতে পারেনি জাতির সাথে মিথ্যা আশা দিলে জাতি মানবে না,ভোটের আগে বলতে পারেনি জাতির সাথে মিথ্যা আশা দিলে জাতি মানবে না,2,0.4823095325974543
3 After Forming Government,3_after_forming_government,836,সংবিধান সংস্কার পরিষদের সদস্য হিসেবে শপথ নিচ্ছে না বিএনপি ৷,সংবিধান সংস্কার পরিষদের সদস্য হিসেবে শপথ নিচ্ছে না বিএনপি ৷,2,0.909258102198064
3 After Forming Government,3_after_forming_government,837,বিএনপিকে ধন্যবাদ ৭১ এর পক্ষে থাকার জন্য,বিএনপিকে ধন্যবাদ এর পক্ষে থাকার জন্য,4,0.4773220803665077
3 After Forming Government,3_after_forming_government,838,গণরায় কে উপেক্ষা করেই বিএনপির বিসমিল্লাহ শুরু ।,গণরায় কে উপেক্ষা করেই বিএনপির বিসমিল্লাহ শুরু,4,0.5418399321470079
3 After Forming Government,3_after_forming_government,839,জুলাইয়ের সাথে প্রথম বিশ্বাসঘাতকতা। কয়লা ধুইলে ময়লা কি যায়?,জুলাইয়ের সাথে প্রথম বিশ্বাসঘাতকতা কয়লা ধুইলে ময়লা কি যায়,0,0.8395627893361495
3 After Forming Government,3_after_forming_government,840,বিএনপি গাদ্দারি শুরু করে দিয়েছে। গণভোটে জনগণের দেওয়া চূড়ান্ত রায় কে উপেক্ষা করলে পরিণতি ভালো হবে না। দেশের পরিস্থিতি ভালো রাখতে হলে জন রায়কে মেনে নিয়ে আগাতে হবে।,বিএনপি গাদ্দারি শুরু করে দিয়েছে গণভোটে জনগণের দেওয়া চূড়ান্ত রায় কে উপেক্ষা করলে পরিণতি ভালো হবে না দেশের পরিস্থিতি ভালো রাখতে হলে জন রায়কে মেনে নিয়ে আগাতে হবে,4,0.7906469015695776
3 After Forming Government,3_after_forming_government,841,ইতিহাস ফিরে এলো।,ইতিহাস ফিরে এলো,4,0.7322982366590073
3 After Forming Government,3_after_forming_government,843,এদের ইতিহাস বেইমানীর,এদের ইতিহাস বেইমানীর,4,0.5999903389343548
3 After Forming Government,3_after_forming_government,844,জাতির সাথে বেইমান করলে বেশিদিন ক্ষমতায় থাকা লাগবে না।,জাতির সাথে বেইমান করলে বেশিদিন ক্ষমতায় থাকা লাগবে না,3,0.37097036279667156
3 After Forming Government,3_after_forming_government,845,khela suru,khela suru,0,0.5999825248670656
3 After Forming Government,3_after_forming_government,846,প্রথম দিনেই গাদদারি,প্রথম দিনেই গাদদারি,0,0.7324650707348049
3 After Forming Government,3_after_forming_government,847,জনগণের পুটি মাছ খাওয়া শুরু।,জনগণের পুটি মাছ খাওয়া শুরু,0,0.796196997219828
3 After Forming Government,3_after_forming_government,848,প্রথম পল্টি,প্রথম পল্টি,0,0.7331204007419025
3 After Forming Government,3_after_forming_government,849,সরাসরি ইউ টার্ন।,সরাসরি ইউ টার্ন,3,0.5993947959983874
3 After Forming Government,3_after_forming_government,850,খেলা শুরু।,খেলা শুরু,0,0.7333319393871462
3 After Forming Government,3_after_forming_government,851,মাশাল্লাহ!,মাশাল্লাহ,4,0.5999874337942999
3 After Forming Government,3_after_forming_government,852,প্রথম দিন ( বিসমিল্লাহ) থেকেই গাদ্দারী শুরু,প্রথম দিন বিসমিল্লাহ থেকেই গাদ্দারী শুরু,0,0.69591172435005
3 After Forming Government,3_after_forming_government,853,বাহ! চমৎকার। দেখা যাক কোথাকার পানি কোথায় গিয়ে গড়ায়!,বাহ চমৎকার দেখা যাক কোথাকার পানি কোথায় গিয়ে গড়ায়,2,0.8847205149129246
3 After Forming Government,3_after_forming_government,854,"২৯ এর নিবাচন ২৬ কেন হল,এটাই আগে শপথ,,",এর নিবাচন কেন হল এটাই আগে শপথ,2,0.3003490853864202
3 After Forming Government,3_after_forming_government,855,এরা ভারতের প্ল্যান অনুযায়ী চলবে,এরা ভারতের প্ল্যান অনুযায়ী চলবে,2,0.503422316640139
3 After Forming Government,3_after_forming_government,856,Akta jokar sorkar,akta jokar sorkar,2,0.5999784090556468
3 After Forming Government,3_after_forming_government,857,চর্মোনাই তামাক খোরের দলের চেয়ে খায়রুল দেওয়ানের জনকল্যাণ পার্টি অনেক জনপ্রিয়,চর্মোনাই তামাক খোরের দলের চেয়ে খায়রুল দেওয়ানের জনকল্যাণ পার্টি অনেক জনপ্রিয়,3,0.5270620462197552
3 After Forming Government,3_after_forming_government,858,এসব সংসদ সদস্যকেও কেউ মানে না।,এসব সংসদ সদস্যকেও কেউ মানে না,4,0.798089712127342
3 After Forming Government,3_after_forming_government,859,নব্য পেঁচি বাদি খাইদা মাত্র শুরু এটা বলার কি আছে /তাদের জন্যে সহমর্মিতা,নব্য পেঁচি বাদি খাইদা মাত্র শুরু এটা বলার কি আছে তাদের জন্যে সহমর্মিতা,0,0.5113160008352465
3 After Forming Government,3_after_forming_government,860,সংস্কার পরিষদের সদস্য শপথ না নিয়ে সংস্কারকে অস্বীকার করে মিথ্যা নতুন বাংলাদেশ গড়ার যাত্রায় সরকারি দল।দেশের ভবিষ্যৎ আবারো অনিশ্চিত,সংস্কার পরিষদের সদস্য শপথ না নিয়ে সংস্কারকে অস্বীকার করে মিথ্যা নতুন বাংলাদেশ গড়ার যাত্রায় সরকারি দল দেশের ভবিষ্যৎ আবারো অনিশ্চিত,2,0.4563187236667336
3 After Forming Government,3_after_forming_government,861,বিভিন্ন মহলের ধারণা সালাহউদ্দীনের কারণে সুক্ষ্ম কারচুপির বিএনপি সরকার বেশিদিন কন্টিনিউ করতে পারবে বলে মনে হয় না!!,বিভিন্ন মহলের ধারণা সালাহউদ্দীনের কারণে সুক্ষ্ম কারচুপির বিএনপি সরকার বেশিদিন কন্টিনিউ করতে পারবে বলে মনে হয় না,1,0.547642288010826
3 After Forming Government,3_after_forming_government,862,পল্টিবাজ। এরা ক্ষমতায় ২ এক বছর থাকলে যেই লাউ সেউ কদুই হবে,পল্টিবাজ এরা ক্ষমতায় এক বছর থাকলে যেই লাউ সেউ কদুই হবে,1,0.8845390657667891
3 After Forming Government,3_after_forming_government,863,আচ্ছা ফ্যামিলি কার্ড কবে দিবে..??,আচ্ছা ফ্যামিলি কার্ড কবে দিবে,2,0.6277725570015673
3 After Forming Government,3_after_forming_government,864,সবকিছুর একটা শেষ পরিণতি আছে।,সবকিছুর একটা শেষ পরিণতি আছে,4,0.7327609763193098
3 After Forming Government,3_after_forming_government,865,সংসদ সদস্য এক ভদ্রলোক হুইল চেয়ারে শপথ নিতে এসেছেন এতেই বোঝা যায় অসুস্থ একটা রাষ্ট্র ব্যবস্থা চালু হতে যাচ্ছে ।,সংসদ সদস্য এক ভদ্রলোক হুইল চেয়ারে শপথ নিতে এসেছেন এতেই বোঝা যায় অসুস্থ একটা রাষ্ট্র ব্যবস্থা চালু হতে যাচ্ছে,2,0.9187206839458468
3 After Forming Government,3_after_forming_government,866,১৯৯৬ এর কথা ভুলো না,এর কথা ভুলো না,0,0.2
3 After Forming Government,3_after_forming_government,867,তাহলে গনভোট করে লাভ কি হলো?,তাহলে গনভোট করে লাভ কি হলো,4,0.6089010576010566
3 After Forming Government,3_after_forming_government,868,শুরু হয়ে গেছে টালবাহানা,শুরু হয়ে গেছে টালবাহানা,0,0.7311922833103036
3 After Forming Government,3_after_forming_government,869,নব্যপেচিবা,নব্যপেচিবা,0,0.2
3 After Forming Government,3_after_forming_government,870,কথিত জুলাই সনদে প্রথম পেরেক!!!,কথিত জুলাই সনদে প্রথম পেরেক,0,0.5484397337226687
3 After Forming Government,3_after_forming_government,871,সঠিক সিদ্ধান্ত নিয়েছে বি এন পি,সঠিক সিদ্ধান্ত নিয়েছে বি এন পি,1,0.457250460848324
3 After Forming Government,3_after_forming_government,872,দেশ প্রেমিক স্বাধীনতার ঘোষক শহীদ প্রেসিডেন্ট জিয়াউর রহমান এর নিজ হাতে গড়া দলকে ধন্যবাদ,দেশ প্রেমিক স্বাধীনতার ঘোষক শহীদ প্রেসিডেন্ট জিয়াউর রহমান এর নিজ হাতে গড়া দলকে ধন্যবাদ,3,0.7175658046827186
3 After Forming Government,3_after_forming_government,873,great,great,2,0.5990231654026013
3 After Forming Government,3_after_forming_government,874,দূরদর্শী ও বিচক্ষণ সিদ্ধান্ত। সংবিধানে হাত দেয়ার দুঃসাহস যারা দেখাবে তাদের একমাত্র পরিণতি ফাঁসি।,দূরদর্শী ও বিচক্ষণ সিদ্ধান্ত সংবিধানে হাত দেয়ার দুঃসাহস যারা দেখাবে তাদের একমাত্র পরিণতি ফাঁসি,4,0.8654369966063109
3 After Forming Government,3_after_forming_government,875,আরো অনেক কিছু দেখার বাকি আছে,আরো অনেক কিছু দেখার বাকি আছে,1,0.7974371943800571
3 After Forming Government,3_after_forming_government,876,Guru Matra to shuru,guru matra to shuru,2,0.5999959473193337
3 After Forming Government,3_after_forming_government,877,গাদ্দারির ফল কি হয়! তারা এত দ্রুত ভুলে গেল!,গাদ্দারির ফল কি হয় তারা এত দ্রুত ভুলে গেল,0,0.8853924379813237
3 After Forming Government,3_after_forming_government,878,তাহলে কি ২৮ সালে নির্বাচন আরেকটা দেখা যাবে?,তাহলে কি সালে নির্বাচন আরেকটা দেখা যাবে,1,0.5091629510220691
3 After Forming Government,3_after_forming_government,879,আইন অনুযায়ী যা আছে তাই বলছেন,আইন অনুযায়ী যা আছে তাই বলছেন,2,0.8360924262557523
3 After Forming Government,3_after_forming_government,880,জুলাই যোদ্ধারাচুদলিংপং হয়ে গেল,জুলাই যোদ্ধারাচুদলিংপং হয়ে গেল,0,0.797086428011585
3 After Forming Government,3_after_forming_government,881,বিসমিল্লাহতেই বিম্মির পতন শুরু,বিসমিল্লাহতেই বিম্মির পতন শুরু,0,0.4000705236385291
3 After Forming Government,3_after_forming_government,882,বাংলাদেশ আর একটি বিপ্লব হতে চলেছে,বাংলাদেশ আর একটি বিপ্লব হতে চলেছে,3,0.7975840009126562
3 After Forming Government,3_after_forming_government,883,পতন সন্নিকটে ইনশাআল্লাহ,পতন সন্নিকটে ইনশাআল্লাহ,4,0.7333305154365413
3 After Forming Government,3_after_forming_government,884,জুলাইয়ের শহীদের অভিশাপে ধ্বংস হয়ে যাবে বিএনপি।,জুলাইয়ের শহীদের অভিশাপে ধ্বংস হয়ে যাবে বিএনপি,4,0.8839337724385148
3 After Forming Government,3_after_forming_government,885,বাটপারি শুরু,বাটপারি শুরু,0,0.733117249088373
3 After Forming Government,3_after_forming_government,886,ও ভাইরে ভাই। ফাটাইছে,ও ভাইরে ভাই ফাটাইছে,0,0.7273417803480345
3 After Forming Government,3_after_forming_government,887,নির্বাচন সংবিধান অনুযায়ী হয়েছে কি?,নির্বাচন সংবিধান অনুযায়ী হয়েছে কি,4,0.798643293270002
3 After Forming Government,3_after_forming_government,888,বেইমানি শুরু,বেইমানি শুরু,0,0.4000971099945458
3 After Forming Government,3_after_forming_government,889,জনরায়কে উপেক্ষা করার মাধ্যমে দেশকে দীর্ঘমেয়াদী অস্থিতিশীলতার দিকে ঠেলে দিচ্ছে বিএনপি।,জনরায়কে উপেক্ষা করার মাধ্যমে দেশকে দীর্ঘমেয়াদী অস্থিতিশীলতার দিকে ঠেলে দিচ্ছে বিএনপি,4,0.6770183916911983
3 After Forming Government,3_after_forming_government,890,বাস্তবস্মত ও যুক্তিযোগ্য সিদ্ধান্ত।,বাস্তবস্মত ও যুক্তিযোগ্য সিদ্ধান্ত,4,0.5999979376935471
3 After Forming Government,3_after_forming_government,891,"জনগণ ভোট দেয় দায়িত্ব পালনের জন্য,নাটক করার জন্য না।",জনগণ ভোট দেয় দায়িত্ব পালনের জন্য নাটক করার জন্য না,0,0.40751968019250284
3 After Forming Government,3_after_forming_government,892,"জন রায় পাওয়ার পরও সংস্কার পরিষদের শপথ গ্রহণ না করা এটা প্রতিবাদ নয়, এটা দায়িত্বহীনতার প্রকাশ।",জন রায় পাওয়ার পরও সংস্কার পরিষদের শপথ গ্রহণ না করা এটা প্রতিবাদ নয় এটা দায়িত্বহীনতার প্রকাশ,2,0.7337671377088607
3 After Forming Government,3_after_forming_government,893,"তারেক রহমান ,সালাহউদ্দিন আহমেদ এবং বাংলাদেশ জাতীয়তাবাদী দল যদি সত্যিই সংস্কারের পক্ষে থাকতেন তবে প্রাতিষ্ঠানিক জায়গায় দাঁড়িয়ে লড়াই করতেন। বাইরে দাঁড়িয়ে “সংস্কার” বলাটা সহজ ভেতরে ঢুকে জবাবদিহি করা কঠিন। আজ তারা কঠিন পথটা এড়িয়ে গেলেন।",তারেক রহমান সালাহউদ্দিন আহমেদ এবং বাংলাদেশ জাতীয়তাবাদী দল যদি সত্যিই সংস্কারের পক্ষে থাকতেন তবে প্রাতিষ্ঠানিক জায়গায় দাঁড়িয়ে লড়াই করতেন বাইরে দাঁড়িয়ে সংস্কার বলাটা সহজ ভেতরে ঢুকে জবাবদিহি করা কঠিন আজ তারা কঠিন পথটা এড়িয়ে গেলেন,4,0.7745258038220245
3 After Forming Government,3_after_forming_government,894,"জনরায়কে উপেক্ষা করে রাজনীতি করলে সেটা গণতন্ত্রচর্চা নয় সেটা ক্ষমতার খেলা। জনগণের ভোটকে চাপ সৃষ্টির কৌশল বানানো মানে জনগণকে ব্যবহার করা। এই দ্বৈত অবস্থান স্পষ্ট করে দেয় সংস্কার তাদের অগ্রাধিকার নয় ,কৌশল মাত্র।",জনরায়কে উপেক্ষা করে রাজনীতি করলে সেটা গণতন্ত্রচর্চা নয় সেটা ক্ষমতার খেলা জনগণের ভোটকে চাপ সৃষ্টির কৌশল বানানো মানে জনগণকে ব্যবহার করা এই দ্বৈত অবস্থান স্পষ্ট করে দেয় সংস্কার তাদের অগ্রাধিকার নয় কৌশল মাত্র,4,0.6408789152844884
3 After Forming Government,3_after_forming_government,895,রাজনীতি যদি সত্যিই নীতির হয় তাহলে ম্যান্ডেট মানতে হয়। আর যদি ম্যান্ডেট সুবিধাজনক না হয় বলে সরে দাঁড়ানো হয় তাহলে সেটা জনগণের সঙ্গে প্রতারণা।,রাজনীতি যদি সত্যিই নীতির হয় তাহলে ম্যান্ডেট মানতে হয় আর যদি ম্যান্ডেট সুবিধাজনক না হয় বলে সরে দাঁড়ানো হয় তাহলে সেটা জনগণের সঙ্গে প্রতারণা,4,0.9261475962049406
3 After Forming Government,3_after_forming_government,896,ইতিহাস নির্মম। যারা জনরায়কে তুচ্ছ করে তাদের জায়গা শেষ পর্যন্ত প্রান্তেই হয়।,ইতিহাস নির্মম যারা জনরায়কে তুচ্ছ করে তাদের জায়গা শেষ পর্যন্ত প্রান্তেই হয়,4,0.8851715521271863
3 After Forming Government,3_after_forming_government,897,Let's go,let s go,1,0.5968273238830529
3 After Forming Government,3_after_forming_government,898,"এরা চোর মানি লন্ডারিং হতা এরা তো সপত নেবে না ,",এরা চোর মানি লন্ডারিং হতা এরা তো সপত নেবে না,4,0.8646273820843141
3 After Forming Government,3_after_forming_government,899,একটা কথা মীরজাফর,একটা কথা মীরজাফর,0,0.2
3 After Forming Government,3_after_forming_government,900,আল্লাহ এদের ওপর গজব দিক আমিন।,আল্লাহ এদের ওপর গজব দিক আমিন,0,0.8398165930960758
3 After Forming Government,3_after_forming_government,901,বেঈমানের দল BNP,বেঈমানের দল bnp,2,0.7300953604265699
3 After Forming Government,3_after_forming_government,902,বয়কট তোদের,বয়কট তোদের,1,0.5999939243143749
3 After Forming Government,3_after_forming_government,903,AK ak ta kuttar bacca .....,ak ak ta kuttar bacca,2,0.799577929281725
3 After Forming Government,3_after_forming_government,904,জালিম,জালিম,0,0.2
3 After Forming Government,3_after_forming_government,905,বেঈমান,বেঈমান,1,0.5999724142652937
3 After Forming Government,3_after_forming_government,906,লজ্জা,লজ্জা,1,0.5989528918485068
3 After Forming Government,3_after_forming_government,907,গোয়া মারা তোরা,গোয়া মারা তোরা,0,0.7327529526785084
3 After Forming Government,3_after_forming_government,908,যাদের কারণে ক্ষমতা আসতে পারছো! তাদেরকে ভুলে গেলে মীরজাফর গুলা?,যাদের কারণে ক্ষমতা আসতে পারছো তাদেরকে ভুলে গেলে মীরজাফর গুলা,0,0.9095286017681494
3 After Forming Government,3_after_forming_government,909,চাদাবাজের মাইরি ফাঁক,চাদাবাজের মাইরি ফাঁক,0,0.2
3 After Forming Government,3_after_forming_government,910,সবগুলো বাটপার।,সবগুলো বাটপার,0,0.5981340660861779
3 After Forming Government,3_after_forming_government,911,সবগুলা হচ্ছে কুত্তার দল এই সিজনের কুত্তার বাচ্চা ফুটানো হয়েছে এগুলা,সবগুলা হচ্ছে কুত্তার দল এই সিজনের কুত্তার বাচ্চা ফুটানো হয়েছে এগুলা,1,0.5490217916996798
3 After Forming Government,3_after_forming_government,912,এরা পাক্কা বি সি তাই এই কাজ করেছে।,এরা পাক্কা বি সি তাই এই কাজ করেছে,1,0.8386133908328606
3 After Forming Government,3_after_forming_government,913,ও আল্লাহ ওদের উপরে গজব নাযিল করো।,ও আল্লাহ ওদের উপরে গজব নাযিল করো,0,0.8651211095734749
3 After Forming Government,3_after_forming_government,914,জুলাইয়ের রক্তের সাথে তামাশা করলো।,জুলাইয়ের রক্তের সাথে তামাশা করলো,0,0.7989575278084587
3 After Forming Government,3_after_forming_government,915,জুলাইকে কবর দেয়ার আয়োজন চলতেছে।,জুলাইকে কবর দেয়ার আয়োজন চলতেছে,4,0.5999852651818133
3 After Forming Government,3_after_forming_government,916,"আল্লাহর গজব পরুক,নির্বংশ হোক।",আল্লাহর গজব পরুক নির্বংশ হোক,0,0.5174991012279005
3 After Forming Government,3_after_forming_government,917,"যে বা যারা জুলাইয়ের রক্তের সাথে বেঈমানী করবে, তামাশা করবে,বাংলাদেশের এই পবিত্র মাটি তাদের গ্রহন না করুক।",যে বা যারা জুলাইয়ের রক্তের সাথে বেঈমানী করবে তামাশা করবে বাংলাদেশের এই পবিত্র মাটি তাদের গ্রহন না করুক,3,0.8982946867344472
3 After Forming Government,3_after_forming_government,918,"সকল অপমান, অপদস্থ,লাঞ্চনা তাদের উপরে আবার ফিরে আসুক।",সকল অপমান অপদস্থ লাঞ্চনা তাদের উপরে আবার ফিরে আসুক,0,0.8635284140700712
3 After Forming Government,3_after_forming_government,919,মানুষের অভিশাপে তারা বিলুপ্ত হয়ে যাবে।,মানুষের অভিশাপে তারা বিলুপ্ত হয়ে যাবে,4,0.7969082229359725
3 After Forming Government,3_after_forming_government,920,ভুলে গেছে জুলাই যাদের কারণে আজ সংসদ ভবনে এসে দাড়াইছে মুনাফিকের বাচ্চাগুলা,ভুলে গেছে জুলাই যাদের কারণে আজ সংসদ ভবনে এসে দাড়াইছে মুনাফিকের বাচ্চাগুলা,0,0.9099308642112738
3 After Forming Government,3_after_forming_government,921,মাদারচোদেরা তইলে পিঠে ছালা বান,মাদারচোদেরা তইলে পিঠে ছালা বান,0,0.2
3 After Forming Government,3_after_forming_government,922,বেইমান কাকে বলে জাতি চিনুন,বেইমান কাকে বলে জাতি চিনুন,1,0.8365436748992073
3 After Forming Government,3_after_forming_government,923,এই হালাদের ও বাঙ্গি ফাটাবে জনগণ।,এই হালাদের ও বাঙ্গি ফাটাবে জনগণ,0,0.5982193655636981
3 After Forming Government,3_after_forming_government,924,গাদ্দার,গাদ্দার,0,0.5999947659754516
3 After Forming Government,3_after_forming_government,925,এরা নতুন সৌরাচার বেশি পাকনামি করলে গদি লরে জাবে,এরা নতুন সৌরাচার বেশি পাকনামি করলে গদি লরে জাবে,4,0.5299063187848432
3 After Forming Government,3_after_forming_government,926,Chadabaz...,chadabaz,0,0.2
3 After Forming Government,3_after_forming_government,927,"খা,,,,,,,পো,,,,,৷৷ ,,,,,,,",খা পো ৷৷,2,0.5999990465113574
3 After Forming Government,3_after_forming_government,928,Boycott #BNPBangladesh,boycott bnpbangladesh,0,0.2
3 After Forming Government,3_after_forming_government,929,আবার মারা খাওয়ার জন্য সবাই রেডি থাকিয়েন,আবার মারা খাওয়ার জন্য সবাই রেডি থাকিয়েন,0,0.8648795293798246
3 After Forming Government,3_after_forming_government,930,বিএনপি কে লাথি দিয়ে নেটওয়ার্কের বাইরে ফালাইয়া দেওয়া উচিত।,বিএনপি কে লাথি দিয়ে নেটওয়ার্কের বাইরে ফালাইয়া দেওয়া উচিত,0,0.5099563127732768
3 After Forming Government,3_after_forming_government,931,Bnpr sobgula magirpola,bnpr sobgula magirpola,0,0.2
3 After Forming Government,3_after_forming_government,932,সবগুলোই জাতীয় বেইমান,সবগুলোই জাতীয় বেইমান,3,0.7324746092654039
3 After Forming Government,3_after_forming_government,933,"- লাইথ্যাইয়া, বাইন্চু* দলটারে দেশ ছাড়া করতে হবে",লাইথ্যাইয়া বাইন্চু দলটারে দেশ ছাড়া করতে হবে,1,0.796751071223302
3 After Forming Government,3_after_forming_government,934,বর্তমানে একমাত্র বুদ্ধিপ্রতিবন্ধী যারা তারাই বিএনপি সাপোর্ট করতে পারে কোন বুদ্ধিমান সুস্থ মানুষ বিএনপির মত জালিমকে সাপোর্ট করতে পারেনা,বর্তমানে একমাত্র বুদ্ধিপ্রতিবন্ধী যারা তারাই বিএনপি সাপোর্ট করতে পারে কোন বুদ্ধিমান সুস্থ মানুষ বিএনপির মত জালিমকে সাপোর্ট করতে পারেনা,4,0.47840059161230764
3 After Forming Government,3_after_forming_government,935,হাইরে নষ্ট জাতি,হাইরে নষ্ট জাতি,1,0.7317274536779209
3 After Forming Government,3_after_forming_government,936,জাতীয় গাদ্দার আসলে এ গুলাই,জাতীয় গাদ্দার আসলে এ গুলাই,3,0.5488981631657449
3 After Forming Government,3_after_forming_government,937,এরা দালাল আমরা আগেই জানি,এরা দালাল আমরা আগেই জানি,0,0.5661423698850219
3 After Forming Government,3_after_forming_government,938,মীরজাফরের বাচ্চারা যাদের লাশের ওপর দিয়ে ক্ষমতায় আসলি চাঁদাবাজদের দল,মীরজাফরের বাচ্চারা যাদের লাশের ওপর দিয়ে ক্ষমতায় আসলি চাঁদাবাজদের দল,1,0.837999853275327
3 After Forming Government,3_after_forming_government,939,সালারা পল্টিবাজ,সালারা পল্টিবাজ,1,0.5999914393916583
3 After Forming Government,3_after_forming_government,940,শয়তানের পতন অনিবার্য,শয়তানের পতন অনিবার্য,4,0.5999918167118511
3 After Forming Government,3_after_forming_government,941,"বিয়ে করে, বউ মানে না সালারা",বিয়ে করে বউ মানে না সালারা,4,0.7210182451533299
3 After Forming Government,3_after_forming_government,942,এ দালাল,এ দালাল,0,0.599992500054432
3 After Forming Government,3_after_forming_government,943,"তো, সংবিধান সংস্কার পরিষদের সদস্য হিসেবে শপথ যদি অসাংবিধানিক হয়, সংসদ সদস্য হিসাবে আপনাদের শপথ কেমনে সাংবিধানিক হয়?",তো সংবিধান সংস্কার পরিষদের সদস্য হিসেবে শপথ যদি অসাংবিধানিক হয় সংসদ সদস্য হিসাবে আপনাদের শপথ কেমনে সাংবিধানিক হয়,2,0.9423858275169464
3 After Forming Government,3_after_forming_government,944,July chud geya,july chud geya,0,0.5999864478565362
3 After Forming Government,3_after_forming_government,945,বেইমান,বেইমান,3,0.5986577816800351
3 After Forming Government,3_after_forming_government,946,Harami,harami,0,0.2
3 After Forming Government,3_after_forming_government,947,সংবিধান সংশোধন না করলেই ভালো আবার হাসিনা আসবে৷ এবার আসলে সেপ ছাড়া পুtoki মারবে৷ এদের৷ বড়লোক হওয়ার কথা বাদ দিছি৷ বাংলাদেশের মানুষ কোনদিন সুখ করতে পারবে না৷৷ তাই এইতা আসা বাদ৷ হাসিনা আবার আসুক৷ দেখে যায়৷ এদের৷ মারা খাওয়াটা৷,সংবিধান সংশোধন না করলেই ভালো আবার হাসিনা আসবে৷ এবার আসলে সেপ ছাড়া পুtoki মারবে৷ এদের৷ বড়লোক হওয়ার কথা বাদ দিছি৷ বাংলাদেশের মানুষ কোনদিন সুখ করতে পারবে না৷৷ তাই এইতা আসা বাদ৷ হাসিনা আবার আসুক৷ দেখে যায়৷ এদের৷ মারা খাওয়াটা৷,4,0.4268664927907473
3 After Forming Government,3_after_forming_government,948,"২০২৮ আবার নির্বাচন হবে,",আবার নির্বাচন হবে,4,0.5082503638728396
3 After Forming Government,3_after_forming_government,949,সব থেকে বড় কথা এই মূর্খদের দিয়ে কেন পরামর্শ করে।,সব থেকে বড় কথা এই মূর্খদের দিয়ে কেন পরামর্শ করে,3,0.5999989352726738
3 After Forming Government,3_after_forming_government,950,এরা দেশ উন্নয়ন নিয়ে প্রতিযোগিতা না করে কে কত দুর্নীতি করতে পারে সেই প্রতিযোগিতা করে। আর এই ভন্ডদের মানুষ আবার নির্বাচিত করে। আবার আল্লাহর অলির মত ব্যবহার চায়।,এরা দেশ উন্নয়ন নিয়ে প্রতিযোগিতা না করে কে কত দুর্নীতি করতে পারে সেই প্রতিযোগিতা করে আর এই ভন্ডদের মানুষ আবার নির্বাচিত করে আবার আল্লাহর অলির মত ব্যবহার চায়,1,0.6679060116693049
3 After Forming Government,3_after_forming_government,951,এরা জাতীয় বেইমান,এরা জাতীয় বেইমান,3,0.5179108800893848
3 After Forming Government,3_after_forming_government,952,মুখে একটা ছিলো অন্তরে আরেক এটা মুনাফিক।,মুখে একটা ছিলো অন্তরে আরেক এটা মুনাফিক,3,0.7990760656679917
3 After Forming Government,3_after_forming_government,953,জাতির গাদ্দার,জাতির গাদ্দার,0,0.7327524824923398
3 After Forming Government,3_after_forming_government,954,রাজপথে আবার নেমে বি এন পির গুস্টি চুদলিংপং করে দিব,রাজপথে আবার নেমে বি এন পির গুস্টি চুদলিংপং করে দিব,1,0.8846784081504162
3 After Forming Government,3_after_forming_government,955,মাদারবোর্ড,মাদারবোর্ড,0,0.2
3 After Forming Government,3_after_forming_government,956,গাদ্দারী,গাদ্দারী,0,0.5999961234729901
3 After Forming Government,3_after_forming_government,957,"আহা হা আমরা হ্যা ভোট দিবো সবাই কেমন, এটা হচ্ছে তাদের আসল চরিত্র তারা প্রকৃতপক্ষে মুনাফেক।",আহা হা আমরা হ্যা ভোট দিবো সবাই কেমন এটা হচ্ছে তাদের আসল চরিত্র তারা প্রকৃতপক্ষে মুনাফেক,0,0.9195014709048522
3 After Forming Government,3_after_forming_government,958,"এমন যদি হত এই বালের বিম্পি।আওয়ামিলিক চিরতরে সেশ হত,, কি এক দুইটা দল সেশ করে দিল ৫৫ বসরে কি বাল করছে দেশের আর আমরাই তাদ্রর জামাই আদর করে রাখি সালা কি জাতি",এমন যদি হত এই বালের বিম্পি আওয়ামিলিক চিরতরে সেশ হত কি এক দুইটা দল সেশ করে দিল বসরে কি বাল করছে দেশের আর আমরাই তাদ্রর জামাই আদর করে রাখি সালা কি জাতি,1,0.5019885494337065
3 After Forming Government,3_after_forming_government,959,এরা হলো আবু জাহেলের বংশধর,এরা হলো আবু জাহেলের বংশধর,4,0.7270286335194382
